GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02
1400000US36005005100,36005005100,"Census Tract 51, Bronx County, New York",1984,67,19657,4196
1400000US36005005200,36005005200,"Census Tract 52, Bronx County, New York",832,25,18917,3535
1400000US36005005300,36005005300,"Census Tract 53, Bronx County, New York",1485,74,15141,5262
1400000US36005005400,36005005400,"Census Tract 54, Bronx County, New York",1747,103,29857,5190
1400000US36005005600,36005005600,"Census Tract 56, Bronx County, New York",908,47,18918,3335
1400000US36005005902,36005005902,"Census Tract 59.02, Bronx County, New York",1075,64,29908,9598
1400000US36005006000,36005006000,"Census Tract 60, Bronx County, New York",340,31,39783,4275
1400000US36005006100,36005006100,"Census Tract 61, Bronx County, New York",2175,153,42713,4348
1400000US36005006200,36005006200,"Census Tract 62, Bronx County, New York",2402,114,24835,5961
1400000US36005006300,36005006300,"Census Tract 63, Bronx County, New York",1839,101,31926,5031
1400000US36005006400,36005006400,"Census Tract 64, Bronx County, New York",1284,101,27917,8736
1400000US36005006500,36005006500,"Census Tract 65, Bronx County, New York",1927,64,22365,5282
1400000US36005006700,36005006700,"Census Tract 67, Bronx County, New York",2322,139,20945,3405
1400000US36005006800,36005006800,"Census Tract 68, Bronx County, New York",992,64,47863,12226
1400000US36005006900,36005006900,"Census Tract 69, Bronx County, New York",2633,128,26513,4859
1400000US36005007000,36005007000,"Census Tract 70, Bronx County, New York",1361,80,33412,6278
1400000US36005007100,36005007100,"Census Tract 71, Bronx County, New York",946,43,37744,7056
1400000US36005007200,36005007200,"Census Tract 72, Bronx County, New York",1704,80,35032,8004
1400000US36005007300,36005007300,"Census Tract 73, Bronx County, New York",1322,88,19925,5223
1400000US36005007400,36005007400,"Census Tract 74, Bronx County, New York",1383,67,39375,8454
1400000US36005007500,36005007500,"Census Tract 75, Bronx County, New York",2221,111,26401,5516
1400000US36005007600,36005007600,"Census Tract 76, Bronx County, New York",1596,84,34778,5984
1400000US36005007700,36005007700,"Census Tract 77, Bronx County, New York",629,28,30912,8027
1400000US36005007800,36005007800,"Census Tract 78, Bronx County, New York",1999,138,40083,15242
1400000US36005007900,36005007900,"Census Tract 79, Bronx County, New York",2293,131,25651,7518
1400000US36005008300,36005008300,"Census Tract 83, Bronx County, New York",2120,90,22704,7720
1400000US36005008400,36005008400,"Census Tract 84, Bronx County, New York",719,37,66958,18804
1400000US36005008500,36005008500,"Census Tract 85, Bronx County, New York",1906,76,28403,8343
1400000US36005008600,36005008600,"Census Tract 86, Bronx County, New York",1449,45,21747,5182
1400000US36005008700,36005008700,"Census Tract 87, Bronx County, New York",1950,76,29152,4592
1400000US36005008900,36005008900,"Census Tract 89, Bronx County, New York",1160,70,26711,10402
1400000US36005009000,36005009000,"Census Tract 90, Bronx County, New York",1183,64,28631,11409
1400000US36005009200,36005009200,"Census Tract 92, Bronx County, New York",1805,71,38708,10307
1400000US36005009300,36005009300,"Census Tract 93, Bronx County, New York",1665,108,30811,5859
1400000US36005009600,36005009600,"Census Tract 96, Bronx County, New York",747,47,47250,10122
1400000US36005009800,36005009800,"Census Tract 98, Bronx County, New York",1755,80,54007,16430
1400000US36005011000,36005011000,"Census Tract 110, Bronx County, New York",56,37,-,**
1400000US36005011502,36005011502,"Census Tract 115.02, Bronx County, New York",1315,91,22321,6909
1400000US36005011700,36005011700,"Census Tract 117, Bronx County, New York",562,46,26500,9167
1400000US36005011800,36005011800,"Census Tract 118, Bronx County, New York",1490,89,85048,10503
1400000US36005011900,36005011900,"Census Tract 119, Bronx County, New York",1860,109,23224,5308
1400000US36005012101,36005012101,"Census Tract 121.01, Bronx County, New York",875,63,29294,5573
1400000US36005012102,36005012102,"Census Tract 121.02, Bronx County, New York",511,35,18692,3578
1400000US36005012300,36005012300,"Census Tract 123, Bronx County, New York",1466,100,24474,6825
1400000US36005012500,36005012500,"Census Tract 125, Bronx County, New York",1398,64,28359,6099
1400000US36005012701,36005012701,"Census Tract 127.01, Bronx County, New York",739,60,18777,3218
1400000US36005012901,36005012901,"Census Tract 129.01, Bronx County, New York",1437,78,20243,6458
1400000US36005013000,36005013000,"Census Tract 130, Bronx County, New York",483,19,76488,18363
1400000US36005013100,36005013100,"Census Tract 131, Bronx County, New York",1627,90,29114,8011
1400000US36005013200,36005013200,"Census Tract 132, Bronx County, New York",2453,106,100258,8164
1400000US36005013300,36005013300,"Census Tract 133, Bronx County, New York",2250,161,21731,7551
1400000US36005013500,36005013500,"Census Tract 135, Bronx County, New York",1339,73,25947,8497
1400000US36005013800,36005013800,"Census Tract 138, Bronx County, New York",1161,82,70598,16766
1400000US36005014100,36005014100,"Census Tract 141, Bronx County, New York",2073,86,30408,7000
1400000US36005014300,36005014300,"Census Tract 143, Bronx County, New York",475,40,16793,5395
1400000US36005014400,36005014400,"Census Tract 144, Bronx County, New York",2170,103,24034,8391
1400000US36005014500,36005014500,"Census Tract 145, Bronx County, New York",2273,87,24301,9383
1400000US36005014701,36005014701,"Census Tract 147.01, Bronx County, New York",1996,63,16170,6789
1400000US36005014702,36005014702,"Census Tract 147.02, Bronx County, New York",1645,42,18276,2883
1400000US36005014900,36005014900,"Census Tract 149, Bronx County, New York",1463,100,25057,6419
1400000US36005015100,36005015100,"Census Tract 151, Bronx County, New York",1731,101,32782,8621
1400000US36005015200,36005015200,"Census Tract 152, Bronx County, New York",890,49,70441,7227
1400000US36005015300,36005015300,"Census Tract 153, Bronx County, New York",1577,91,18655,4530
1400000US36005015500,36005015500,"Census Tract 155, Bronx County, New York",1112,30,17438,3601
1400000US36005015700,36005015700,"Census Tract 157, Bronx County, New York",1302,88,33661,5280
1400000US36005015800,36005015800,"Census Tract 158, Bronx County, New York",400,49,67115,20982
1400000US36005015900,36005015900,"Census Tract 159, Bronx County, New York",633,58,15033,4218
1400000US36005016000,36005016000,"Census Tract 160, Bronx County, New York",1540,82,80500,11807
1400000US36005016100,36005016100,"Census Tract 161, Bronx County, New York",1736,88,15625,5664
1400000US36005016200,36005016200,"Census Tract 162, Bronx County, New York",557,41,70813,31264
1400000US36005016300,36005016300,"Census Tract 163, Bronx County, New York",0,11,-,**
1400000US36005016400,36005016400,"Census Tract 164, Bronx County, New York",416,34,65000,10088
1400000US36005016500,36005016500,"Census Tract 165, Bronx County, New York",354,35,25431,4641
1400000US36005016600,36005016600,"Census Tract 166, Bronx County, New York",762,63,68864,17421
1400000US36005016700,36005016700,"Census Tract 167, Bronx County, New York",923,56,26250,4990
1400000US36005016900,36005016900,"Census Tract 169, Bronx County, New York",480,28,25000,13209
1400000US36005017100,36005017100,"Census Tract 171, Bronx County, New York",0,11,-,**
1400000US36005017300,36005017300,"Census Tract 173, Bronx County, New York",2000,123,17500,4063
1400000US36005017500,36005017500,"Census Tract 175, Bronx County, New York",2576,124,26690,6917
1400000US36005017701,36005017701,"Census Tract 177.01, Bronx County, New York",1194,103,24847,6444
1400000US36005017702,36005017702,"Census Tract 177.02, Bronx County, New York",1643,97,26946,8479
1400000US36005017901,36005017901,"Census Tract 179.01, Bronx County, New York",1725,68,28987,6325
1400000US36005017902,36005017902,"Census Tract 179.02, Bronx County, New York",1118,58,19912,18150
1400000US36005018101,36005018101,"Census Tract 181.01, Bronx County, New York",1010,66,24953,5814
1400000US36005018102,36005018102,"Census Tract 181.02, Bronx County, New York",1586,78,36755,4594
1400000US36005018301,36005018301,"Census Tract 183.01, Bronx County, New York",1968,60,30104,6835
1400000US36005018302,36005018302,"Census Tract 183.02, Bronx County, New York",1273,76,28822,4265
1400000US36005018400,36005018400,"Census Tract 184, Bronx County, New York",1421,83,62230,8679
1400000US36005018500,36005018500,"Census Tract 185, Bronx County, New York",2607,132,28496,5902
1400000US36005018900,36005018900,"Census Tract 189, Bronx County, New York",2895,104,22014,7114
1400000US36005019300,36005019300,"Census Tract 193, Bronx County, New York",2054,106,22500,6043
1400000US36005019400,36005019400,"Census Tract 194, Bronx County, New York",730,42,55833,9981
1400000US36005019500,36005019500,"Census Tract 195, Bronx County, New York",2772,92,27294,4267
1400000US36005019700,36005019700,"Census Tract 197, Bronx County, New York",2231,82,21616,6455
1400000US36005019900,36005019900,"Census Tract 199, Bronx County, New York",2760,115,33402,9834
1400000US36005020000,36005020000,"Census Tract 200, Bronx County, New York",1489,89,44702,7750
1400000US36005020100,36005020100,"Census Tract 201, Bronx County, New York",1308,59,30281,7991
1400000US36005020200,36005020200,"Census Tract 202, Bronx County, New York",851,42,34938,8711
1400000US36005020400,36005020400,"Census Tract 204, Bronx County, New York",1034,84,42383,13700
1400000US36005020501,36005020501,"Census Tract 205.01, Bronx County, New York",2764,97,23194,10874
1400000US36005020502,36005020502,"Census Tract 205.02, Bronx County, New York",864,57,15776,3091
1400000US36005020601,36005020601,"Census Tract 206.01, Bronx County, New York",882,58,51293,20677
1400000US36005020900,36005020900,"Census Tract 209, Bronx County, New York",1561,84,31396,8164
1400000US36005021001,36005021001,"Census Tract 210.01, Bronx County, New York",3843,187,50400,6984
1400000US36005021002,36005021002,"Census Tract 210.02, Bronx County, New York",3112,91,54393,11423
1400000US36005021100,36005021100,"Census Tract 211, Bronx County, New York",1793,100,25884,2782
1400000US36005021200,36005021200,"Census Tract 212, Bronx County, New York",2152,125,53904,7543
1400000US36005021301,36005021301,"Census Tract 213.01, Bronx County, New York",458,26,16420,9356
1400000US36005021302,36005021302,"Census Tract 213.02, Bronx County, New York",2035,87,31443,8720
1400000US36005021501,36005021501,"Census Tract 215.01, Bronx County, New York",1379,53,26817,8720
1400000US36005021502,36005021502,"Census Tract 215.02, Bronx County, New York",2148,52,19494,4397
1400000US36005021601,36005021601,"Census Tract 216.01, Bronx County, New York",1602,68,26152,5056
1400000US36005021602,36005021602,"Census Tract 216.02, Bronx County, New York",2432,97,42835,5491
1400000US36005021700,36005021700,"Census Tract 217, Bronx County, New York",1701,84,23963,5841
1400000US36005021800,36005021800,"Census Tract 218, Bronx County, New York",2326,131,34313,11438
1400000US36005021900,36005021900,"Census Tract 219, Bronx County, New York",397,29,23092,9712
1400000US36005022000,36005022000,"Census Tract 220, Bronx County, New York",491,36,26458,7021
1400000US36005022101,36005022101,"Census Tract 221.01, Bronx County, New York",1198,69,27000,5800
1400000US36005022102,36005022102,"Census Tract 221.02, Bronx County, New York",1660,89,19933,2225
1400000US36005022200,36005022200,"Census Tract 222, Bronx County, New York",1150,58,40221,10226
1400000US36005022300,36005022300,"Census Tract 223, Bronx County, New York",1834,41,23947,4985
1400000US36005022401,36005022401,"Census Tract 224.01, Bronx County, New York",1136,43,46250,6507
1400000US36005022403,36005022403,"Census Tract 224.03, Bronx County, New York",1327,60,38967,10551
1400000US36005022404,36005022404,"Census Tract 224.04, Bronx County, New York",1789,55,43856,9001
1400000US36005022500,36005022500,"Census Tract 225, Bronx County, New York",2362,94,29273,3070
1400000US36005022701,36005022701,"Census Tract 227.01, Bronx County, New York",1846,53,30218,3089
1400000US36005022702,36005022702,"Census Tract 227.02, Bronx County, New York",614,33,23438,16656
1400000US36005022703,36005022703,"Census Tract 227.03, Bronx County, New York",596,33,43106,10106
1400000US36005022800,36005022800,"Census Tract 228, Bronx County, New York",2382,124,50904,6974
1400000US36005022901,36005022901,"Census Tract 229.01, Bronx County, New York",1804,89,28750,7197
1400000US36005022902,36005022902,"Census Tract 229.02, Bronx County, New York",1083,74,27743,10338
1400000US36005023000,36005023000,"Census Tract 230, Bronx County, New York",953,58,37788,9983
1400000US36005023100,36005023100,"Census Tract 231, Bronx County, New York",462,18,26477,9248
1400000US36005023200,36005023200,"Census Tract 232, Bronx County, New York",831,45,51850,9456
1400000US36005023301,36005023301,"Census Tract 233.01, Bronx County, New York",1541,65,23023,8382
1400000US36005023302,36005023302,"Census Tract 233.02, Bronx County, New York",971,45,25710,6313
1400000US36005023501,36005023501,"Census Tract 235.01, Bronx County, New York",1112,52,25854,7547
1400000US36005023502,36005023502,"Census Tract 235.02, Bronx County, New York",1671,61,21167,3232
1400000US36005023600,36005023600,"Census Tract 236, Bronx County, New York",630,41,39318,11033
1400000US36005023702,36005023702,"Census Tract 237.02, Bronx County, New York",337,37,32176,4302
1400000US36005023703,36005023703,"Census Tract 237.03, Bronx County, New York",1479,76,29447,4903
1400000US36005023704,36005023704,"Census Tract 237.04, Bronx County, New York",1401,47,21822,2506
1400000US36005023800,36005023800,"Census Tract 238, Bronx County, New York",819,61,46484,12166
1400000US36005023900,36005023900,"Census Tract 239, Bronx County, New York",2602,101,20553,4898
1400000US36005024000,36005024000,"Census Tract 240, Bronx County, New York",1159,84,32834,5936
1400000US36005024100,36005024100,"Census Tract 241, Bronx County, New York",1788,98,25000,5158
1400000US36005024300,36005024300,"Census Tract 243, Bronx County, New York",1947,74,19879,2377
1400000US36005024400,36005024400,"Census Tract 244, Bronx County, New York",791,46,54375,11251
1400000US36005024501,36005024501,"Census Tract 245.01, Bronx County, New York",1566,57,21892,5587
1400000US36005024502,36005024502,"Census Tract 245.02, Bronx County, New York",1178,59,28382,12275
1400000US36005024600,36005024600,"Census Tract 246, Bronx County, New York",742,41,62444,17579
1400000US36005024700,36005024700,"Census Tract 247, Bronx County, New York",752,27,41859,4810
1400000US36005024800,36005024800,"Census Tract 248, Bronx County, New York",1147,67,60417,13189
1400000US36005024900,36005024900,"Census Tract 249, Bronx County, New York",0,11,-,**
1400000US36005025000,36005025000,"Census Tract 250, Bronx County, New York",984,50,71563,23927
1400000US36005025100,36005025100,"Census Tract 251, Bronx County, New York",2157,108,26048,3808
1400000US36005025200,36005025200,"Census Tract 252, Bronx County, New York",897,49,56932,18207
1400000US36005025300,36005025300,"Census Tract 253, Bronx County, New York",1946,92,29427,5035
1400000US36005025400,36005025400,"Census Tract 254, Bronx County, New York",751,53,53031,3374
1400000US36005025500,36005025500,"Census Tract 255, Bronx County, New York",2283,90,26283,7566
1400000US36005025600,36005025600,"Census Tract 256, Bronx County, New York",641,47,41361,6243
1400000US36005025700,36005025700,"Census Tract 257, Bronx County, New York",673,43,29736,8664
1400000US36005026100,36005026100,"Census Tract 261, Bronx County, New York",991,48,70956,7681
1400000US36005026300,36005026300,"Census Tract 263, Bronx County, New York",2171,173,28626,7884
1400000US36005026400,36005026400,"Census Tract 264, Bronx County, New York",1998,150,66571,11369
1400000US36005026500,36005026500,"Census Tract 265, Bronx County, New York",2098,107,28625,9059
1400000US36005026601,36005026601,"Census Tract 266.01, Bronx County, New York",1362,55,58125,7143
1400000US36005026602,36005026602,"Census Tract 266.02, Bronx County, New York",2456,146,43480,9017
1400000US36005026701,36005026701,"Census Tract 267.01, Bronx County, New York",1280,80,27365,13584
1400000US36005026702,36005026702,"Census Tract 267.02, Bronx County, New York",2550,82,36382,7834
1400000US36005026900,36005026900,"Census Tract 269, Bronx County, New York",1393,54,36433,5511
1400000US36005027300,36005027300,"Census Tract 273, Bronx County, New York",2676,120,39367,8034
1400000US36005027401,36005027401,"Census Tract 274.01, Bronx County, New York",1704,99,83293,8532
1400000US36005027402,36005027402,"Census Tract 274.02, Bronx County, New York",1299,70,70852,12871
1400000US36005027600,36005027600,"Census Tract 276, Bronx County, New York",16,8,60000,15252
1400000US36005027700,36005027700,"Census Tract 277, Bronx County, New York",1708,87,33484,8100
1400000US36005027900,36005027900,"Census Tract 279, Bronx County, New York",2565,185,59426,9484
1400000US36005028100,36005028100,"Census Tract 281, Bronx County, New York",1685,70,61404,6499
1400000US36005028300,36005028300,"Census Tract 283, Bronx County, New York",1321,77,23911,6530
1400000US36005028400,36005028400,"Census Tract 284, Bronx County, New York",33,24,98482,2579
1400000US36005028500,36005028500,"Census Tract 285, Bronx County, New York",1539,78,59556,7718
1400000US36005028600,36005028600,"Census Tract 286, Bronx County, New York",436,61,74861,17847
1400000US36005028700,36005028700,"Census Tract 287, Bronx County, New York",1127,97,52342,7935
1400000US36005028800,36005028800,"Census Tract 288, Bronx County, New York",1132,61,101351,19392
1400000US36005028900,36005028900,"Census Tract 289, Bronx County, New York",1841,72,48750,7371
1400000US36005029301,36005029301,"Census Tract 293.01, Bronx County, New York",843,66,103555,8815
1400000US36005029302,36005029302,"Census Tract 293.02, Bronx County, New York",2503,160,96710,6344
1400000US36005029500,36005029500,"Census Tract 295, Bronx County, New York",1942,131,101875,12703
1400000US36005029600,36005029600,"Census Tract 296, Bronx County, New York",686,54,51500,4839
1400000US36005029700,36005029700,"Census Tract 297, Bronx County, New York",1585,86,87396,10604
1400000US36005030000,36005030000,"Census Tract 300, Bronx County, New York",2535,132,59770,10753
1400000US36005030100,36005030100,"Census Tract 301, Bronx County, New York",470,55,76000,16454
1400000US36005030200,36005030200,"Census Tract 302, Bronx County, New York",4214,99,52406,5215
1400000US36005030701,36005030701,"Census Tract 307.01, Bronx County, New York",2485,142,84453,12878
1400000US36005030900,36005030900,"Census Tract 309, Bronx County, New York",1271,92,103709,13641
1400000US36005031000,36005031000,"Census Tract 310, Bronx County, New York",1241,44,81709,10067
1400000US36005031200,36005031200,"Census Tract 312, Bronx County, New York",584,27,68276,10558
1400000US36005031400,36005031400,"Census Tract 314, Bronx County, New York",648,43,82778,10027
1400000US36005031600,36005031600,"Census Tract 316, Bronx County, New York",598,46,62692,14391
1400000US36005031800,36005031800,"Census Tract 318, Bronx County, New York",562,55,62391,15887
1400000US36005031900,36005031900,"Census Tract 319, Bronx County, New York",0,11,-,**
1400000US36005032300,36005032300,"Census Tract 323, Bronx County, New York",2347,173,89004,10017
1400000US36005032400,36005032400,"Census Tract 324, Bronx County, New York",1119,109,25625,8402
1400000US36005032600,36005032600,"Census Tract 326, Bronx County, New York",1002,56,57177,19531
1400000US36005032800,36005032800,"Census Tract 328, Bronx County, New York",1392,76,26444,8358
1400000US36005033000,36005033000,"Census Tract 330, Bronx County, New York",2084,122,37648,5883
1400000US36005033201,36005033201,"Census Tract 332.01, Bronx County, New York",1811,91,44524,6876
1400000US36005033202,36005033202,"Census Tract 332.02, Bronx County, New York",1586,86,42650,10882
1400000US36005033400,36005033400,"Census Tract 334, Bronx County, New York",626,28,45833,11765
1400000US36005033500,36005033500,"Census Tract 335, Bronx County, New York",673,55,98542,18361
1400000US36005033600,36005033600,"Census Tract 336, Bronx County, New York",2617,73,32523,8112
1400000US36005033700,36005033700,"Census Tract 337, Bronx County, New York",886,60,87500,10531
1400000US36005033800,36005033800,"Census Tract 338, Bronx County, New York",1367,77,41875,10254
1400000US36005034000,36005034000,"Census Tract 340, Bronx County, New York",1804,85,35058,8866
1400000US36005034200,36005034200,"Census Tract 342, Bronx County, New York",566,36,48690,8611
1400000US36005034300,36005034300,"Census Tract 343, Bronx County, New York",538,52,71810,4107
1400000US36005034400,36005034400,"Census Tract 344, Bronx County, New York",580,38,61346,10553
1400000US36005034500,36005034500,"Census Tract 345, Bronx County, New York",1379,104,57044,16257
1400000US36005034800,36005034800,"Census Tract 348, Bronx County, New York",2090,111,36161,4222
1400000US36005035000,36005035000,"Census Tract 350, Bronx County, New York",615,54,53802,16009
1400000US36005035100,36005035100,"Census Tract 351, Bronx County, New York",1105,78,74961,8834
1400000US36005035600,36005035600,"Census Tract 356, Bronx County, New York",667,31,63984,10624
1400000US36005035800,36005035800,"Census Tract 358, Bronx County, New York",2356,108,66458,6050
1400000US36005035900,36005035900,"Census Tract 359, Bronx County, New York",692,50,25341,6117
1400000US36005036000,36005036000,"Census Tract 360, Bronx County, New York",933,39,63403,10476
1400000US36005036100,36005036100,"Census Tract 361, Bronx County, New York",2157,87,21100,3177
1400000US36005036300,36005036300,"Census Tract 363, Bronx County, New York",2509,126,18131,2896
1400000US36005036400,36005036400,"Census Tract 364, Bronx County, New York",815,59,63750,21469
1400000US36005036501,36005036501,"Census Tract 365.01, Bronx County, New York",1313,71,21039,3737
1400000US36005036502,36005036502,"Census Tract 365.02, Bronx County, New York",650,54,22105,12100
1400000US36005036700,36005036700,"Census Tract 367, Bronx County, New York",671,40,23615,4466
1400000US36005036800,36005036800,"Census Tract 368, Bronx County, New York",638,40,44286,19650
1400000US36005036901,36005036901,"Census Tract 369.01, Bronx County, New York",802,34,15735,7003
1400000US36005036902,36005036902,"Census Tract 369.02, Bronx County, New York",702,52,23409,7879
1400000US36005037000,36005037000,"Census Tract 370, Bronx County, New York",793,47,46354,9187
1400000US36005037100,36005037100,"Census Tract 371, Bronx County, New York",1723,92,22477,8615
1400000US36005037200,36005037200,"Census Tract 372, Bronx County, New York",735,60,45250,7355
1400000US36005037300,36005037300,"Census Tract 373, Bronx County, New York",1865,101,32072,3982
1400000US36005037400,36005037400,"Census Tract 374, Bronx County, New York",1520,79,27275,4299
1400000US36005037504,36005037504,"Census Tract 375.04, Bronx County, New York",1204,78,19683,3396
1400000US36005037600,36005037600,"Census Tract 376, Bronx County, New York",747,53,51837,11148
1400000US36005037800,36005037800,"Census Tract 378, Bronx County, New York",1025,51,34658,9630
1400000US36005037900,36005037900,"Census Tract 379, Bronx County, New York",1466,90,28051,9245
1400000US36005038000,36005038000,"Census Tract 380, Bronx County, New York",1777,81,35485,8691
1400000US36005038100,36005038100,"Census Tract 381, Bronx County, New York",2181,119,34464,8427
1400000US36005038200,36005038200,"Census Tract 382, Bronx County, New York",875,53,44661,9973
1400000US36005038301,36005038301,"Census Tract 383.01, Bronx County, New York",1517,65,28197,7162
1400000US36005038302,36005038302,"Census Tract 383.02, Bronx County, New York",1931,82,22083,7945
1400000US36005038500,36005038500,"Census Tract 385, Bronx County, New York",1706,75,21236,3695
1400000US36005038600,36005038600,"Census Tract 386, Bronx County, New York",2506,181,54056,17237
1400000US36005038700,36005038700,"Census Tract 387, Bronx County, New York",1201,65,20469,4831
1400000US36005038800,36005038800,"Census Tract 388, Bronx County, New York",784,68,56932,25997
1400000US36005038900,36005038900,"Census Tract 389, Bronx County, New York",1722,86,29695,5939
1400000US36005039000,36005039000,"Census Tract 390, Bronx County, New York",1001,79,32438,9169
1400000US36005039100,36005039100,"Census Tract 391, Bronx County, New York",2424,150,31238,5020
1400000US36005039200,36005039200,"Census Tract 392, Bronx County, New York",593,36,40054,6042
1400000US36005039300,36005039300,"Census Tract 393, Bronx County, New York",3219,117,21587,2866
1400000US36005039400,36005039400,"Census Tract 394, Bronx County, New York",1603,59,34517,8833
1400000US36005039500,36005039500,"Census Tract 395, Bronx County, New York",1466,102,24328,5193
1400000US36005039600,36005039600,"Census Tract 396, Bronx County, New York",1358,71,38136,7088
1400000US36005039700,36005039700,"Census Tract 397, Bronx County, New York",550,40,21549,5633
1400000US36005039800,36005039800,"Census Tract 398, Bronx County, New York",1009,73,61484,24705
1400000US36005039901,36005039901,"Census Tract 399.01, Bronx County, New York",1671,81,25903,4241
1400000US36005039902,36005039902,"Census Tract 399.02, Bronx County, New York",1753,66,33229,6269
1400000US36005040100,36005040100,"Census Tract 401, Bronx County, New York",1510,81,29394,8391
1400000US36005040302,36005040302,"Census Tract 403.02, Bronx County, New York",1449,39,27156,4702
1400000US36005040303,36005040303,"Census Tract 403.03, Bronx County, New York",1551,71,40838,3944
1400000US36005040304,36005040304,"Census Tract 403.04, Bronx County, New York",1214,69,30923,11596
1400000US36005040400,36005040400,"Census Tract 404, Bronx County, New York",1067,66,45381,7748
1400000US36005040501,36005040501,"Census Tract 405.01, Bronx County, New York",1358,78,35436,4215
1400000US36005040502,36005040502,"Census Tract 405.02, Bronx County, New York",2308,126,23142,4974
1400000US36005040600,36005040600,"Census Tract 406, Bronx County, New York",1149,100,48194,18027
1400000US36005040701,36005040701,"Census Tract 407.01, Bronx County, New York",1238,51,36607,4896
1400000US36005040702,36005040702,"Census Tract 407.02, Bronx County, New York",2650,143,29946,9102
1400000US36005040800,36005040800,"Census Tract 408, Bronx County, New York",1538,68,33875,8604
1400000US36005040900,36005040900,"Census Tract 409, Bronx County, New York",1396,65,46447,5763
1400000US36005041100,36005041100,"Census Tract 411, Bronx County, New York",1160,81,40238,12833
1400000US36005041300,36005041300,"Census Tract 413, Bronx County, New York",2874,133,41750,11160
1400000US36005041400,36005041400,"Census Tract 414, Bronx County, New York",1617,103,53809,8303
1400000US36005041500,36005041500,"Census Tract 415, Bronx County, New York",2294,48,49741,5779
1400000US36005041800,36005041800,"Census Tract 418, Bronx County, New York",1295,45,37991,4003
1400000US36005041900,36005041900,"Census Tract 419, Bronx County, New York",2535,106,37355,17471
1400000US36005042000,36005042000,"Census Tract 420, Bronx County, New York",1410,65,38375,9102
1400000US36005042100,36005042100,"Census Tract 421, Bronx County, New York",2118,136,31265,7874
1400000US36005042200,36005042200,"Census Tract 422, Bronx County, New York",1053,73,50302,14138
1400000US36005042300,36005042300,"Census Tract 423, Bronx County, New York",1427,62,33194,6781
1400000US36005042400,36005042400,"Census Tract 424, Bronx County, New York",808,46,62667,10016
1400000US36005042500,36005042500,"Census Tract 425, Bronx County, New York",2172,112,29368,9371
1400000US36005042600,36005042600,"Census Tract 426, Bronx County, New York",2007,131,57153,38208
1400000US36005042800,36005042800,"Census Tract 428, Bronx County, New York",680,42,66196,11451
1400000US36005042901,36005042901,"Census Tract 429.01, Bronx County, New York",1259,38,41394,6749
1400000US36005042902,36005042902,"Census Tract 429.02, Bronx County, New York",1626,62,27159,3616
