GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US36005002300,36005002300,"Census Tract 23, Bronx County, New York",4492,492,1831,448,1449,376,15,23,0,123,0,123,1115,389,82,76,32,50,50,58
1400000US36005002400,36005002400,"Census Tract 24, Bronx County, New York",0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36005002500,36005002500,"Census Tract 25, Bronx County, New York",5401,473,1694,479,1244,311,15,23,0,123,0,123,2394,584,54,56,54,56,0,123
1400000US36005002701,36005002701,"Census Tract 27.01, Bronx County, New York",2763,317,339,206,1476,289,0,123,0,123,0,123,839,268,109,96,80,89,29,27
1400000US36005002702,36005002702,"Census Tract 27.02, Bronx County, New York",5372,665,1065,413,1696,363,131,157,0,123,0,123,2428,702,52,60,20,37,32,51
1400000US36005002800,36005002800,"Census Tract 28, Bronx County, New York",5806,518,233,112,4734,590,47,53,80,122,0,123,622,329,90,116,73,115,17,29
1400000US36005003100,36005003100,"Census Tract 31, Bronx County, New York",1388,203,123,75,685,280,0,123,22,31,0,123,558,311,0,123,0,123,0,123
1400000US36005003300,36005003300,"Census Tract 33, Bronx County, New York",3152,331,837,303,992,278,81,123,0,123,0,123,1167,335,75,93,75,93,0,123
1400000US36005003500,36005003500,"Census Tract 35, Bronx County, New York",3331,527,1149,392,854,301,28,47,0,123,0,123,1282,534,18,29,0,123,18,29
1400000US36005003600,36005003600,"Census Tract 36, Bronx County, New York",7460,631,1069,684,3369,589,0,123,0,123,0,123,2794,883,228,200,92,143,136,124
1400000US36005003700,36005003700,"Census Tract 37, Bronx County, New York",414,233,128,103,53,69,0,123,0,123,0,123,233,228,0,123,0,123,0,123
1400000US36005003800,36005003800,"Census Tract 38, Bronx County, New York",1625,275,206,192,716,285,0,123,0,123,0,123,630,247,73,70,50,59,23,37
1400000US36005003900,36005003900,"Census Tract 39, Bronx County, New York",7594,824,3108,904,1664,533,0,123,119,173,0,123,2644,626,59,95,0,123,59,95
1400000US36005004001,36005004001,"Census Tract 40.01, Bronx County, New York",1501,219,399,212,283,163,87,126,386,207,0,123,346,189,0,123,0,123,0,123
1400000US36005004002,36005004002,"Census Tract 40.02, Bronx County, New York",0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36005004100,36005004100,"Census Tract 41, Bronx County, New York",6097,736,1528,531,2159,525,38,58,161,158,0,123,2096,554,115,114,52,82,63,84
1400000US36005004300,36005004300,"Census Tract 43, Bronx County, New York",4663,501,888,347,1183,298,0,123,168,211,0,123,2171,509,253,187,148,132,105,128
1400000US36005004400,36005004400,"Census Tract 44, Bronx County, New York",4430,455,688,273,1939,432,0,123,169,185,0,123,1456,421,178,175,169,174,9,14
1400000US36005004600,36005004600,"Census Tract 46, Bronx County, New York",1726,603,191,94,509,240,79,84,0,123,0,123,940,606,7,13,7,13,0,123
1400000US36005004700,36005004700,"Census Tract 47, Bronx County, New York",5000,444,918,285,2988,581,22,36,66,109,0,123,992,286,14,21,0,123,14,21
1400000US36005004800,36005004800,"Census Tract 48, Bronx County, New York",3995,551,591,288,882,315,32,49,84,103,0,123,2071,538,335,299,37,65,298,299
1400000US36005004900,36005004900,"Census Tract 49, Bronx County, New York",356,283,95,150,51,38,19,31,0,123,0,123,97,96,94,134,20,30,74,105
1400000US36005005000,36005005000,"Census Tract 50, Bronx County, New York",10326,808,1068,496,3277,605,227,359,115,145,0,123,4967,802,672,445,578,428,94,111
1400000US36005005200,36005005200,"Census Tract 52, Bronx County, New York",1989,285,135,86,726,272,0,123,0,123,0,123,816,229,312,262,97,85,215,251
1400000US36005005301,36005005301,"Census Tract 53.01, Bronx County, New York",40,60,9,14,10,15,0,123,0,123,0,123,0,123,21,32,21,32,0,123
1400000US36005005302,36005005302,"Census Tract 53.02, Bronx County, New York",3642,515,357,216,2392,382,0,123,0,123,0,123,799,401,94,90,48,67,46,56
1400000US36005005400,36005005400,"Census Tract 54, Bronx County, New York",6253,756,622,260,1794,483,0,123,113,100,0,123,3498,793,226,161,152,117,74,118
1400000US36005005600,36005005600,"Census Tract 56, Bronx County, New York",2189,301,191,158,982,262,0,123,40,61,0,123,783,285,193,137,173,131,20,24
1400000US36005005700,36005005700,"Census Tract 57, Bronx County, New York",895,371,438,313,370,264,0,123,21,32,0,123,66,111,0,123,0,123,0,123
1400000US36005005800,36005005800,"Census Tract 58, Bronx County, New York",0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36005005901,36005005901,"Census Tract 59.01, Bronx County, New York",5155,508,919,307,1991,426,47,59,304,168,0,123,1605,564,289,196,226,188,63,44
1400000US36005005902,36005005902,"Census Tract 59.02, Bronx County, New York",2231,240,555,215,1000,278,28,42,0,123,0,123,648,218,0,123,0,123,0,123
1400000US36005006000,36005006000,"Census Tract 60, Bronx County, New York",1232,251,91,71,47,38,0,123,0,123,0,123,1067,275,27,43,27,43,0,123
1400000US36005006100,36005006100,"Census Tract 61, Bronx County, New York",3870,405,109,114,3066,379,0,123,8,13,0,123,589,379,98,64,55,50,43,39
1400000US36005006200,36005006200,"Census Tract 62, Bronx County, New York",6407,753,728,272,3164,728,0,123,0,123,0,123,2194,610,321,276,210,258,111,110
1400000US36005006400,36005006400,"Census Tract 64, Bronx County, New York",3807,483,299,178,1902,486,33,56,34,54,0,123,1334,382,205,133,163,126,42,38
1400000US36005006500,36005006500,"Census Tract 65, Bronx County, New York",4737,582,754,343,1444,475,0,123,152,82,0,123,2190,594,197,159,155,152,42,41
1400000US36005006600,36005006600,"Census Tract 66, Bronx County, New York",3786,530,676,300,915,258,0,123,333,299,14,26,1760,512,88,75,75,71,13,21
1400000US36005006700,36005006700,"Census Tract 67, Bronx County, New York",7355,896,1160,471,2474,802,26,42,102,112,0,123,3390,726,203,162,114,125,89,100
1400000US36005006800,36005006800,"Census Tract 68, Bronx County, New York",3189,365,418,247,1289,264,0,123,119,98,0,123,1205,436,158,120,108,104,50,60
1400000US36005006900,36005006900,"Census Tract 69, Bronx County, New York",5311,578,1384,556,2235,447,37,49,0,123,0,123,1431,357,224,136,203,131,21,32
1400000US36005007000,36005007000,"Census Tract 70, Bronx County, New York",4443,643,475,245,1556,561,0,123,230,195,0,123,1915,478,267,197,135,60,132,195
1400000US36005007100,36005007100,"Census Tract 71, Bronx County, New York",2323,413,498,301,1257,442,56,87,0,123,0,123,498,246,14,23,0,123,14,23
1400000US36005007200,36005007200,"Census Tract 72, Bronx County, New York",4876,480,671,209,668,224,0,123,1711,401,0,123,1528,392,298,228,294,228,4,9
1400000US36005007300,36005007300,"Census Tract 73, Bronx County, New York",3558,434,1102,385,983,267,9,15,0,123,0,123,1316,402,148,143,32,35,116,148
1400000US36005007400,36005007400,"Census Tract 74, Bronx County, New York",3613,430,520,239,1212,279,0,123,222,268,0,123,1504,373,155,104,123,92,32,37
1400000US36005007500,36005007500,"Census Tract 75, Bronx County, New York",4248,442,755,297,1393,335,0,123,7,11,0,123,1977,425,116,87,116,87,0,123
1400000US36005007700,36005007700,"Census Tract 77, Bronx County, New York",1931,290,451,238,451,236,0,123,47,76,0,123,982,415,0,123,0,123,0,123
1400000US36005007800,36005007800,"Census Tract 78, Bronx County, New York",5650,736,804,234,823,425,0,123,300,188,0,123,3210,670,513,257,352,248,161,138
1400000US36005007900,36005007900,"Census Tract 79, Bronx County, New York",6491,712,1411,536,2155,541,53,92,73,116,0,123,2593,817,206,133,87,80,119,86
1400000US36005008100,36005008100,"Census Tract 81, Bronx County, New York",0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36005008300,36005008300,"Census Tract 83, Bronx County, New York",6697,835,1842,793,1556,496,86,105,0,123,0,123,2915,689,298,237,135,119,163,207
1400000US36005008400,36005008400,"Census Tract 84, Bronx County, New York",2755,317,354,205,1380,296,0,123,70,102,0,123,794,267,157,169,133,164,24,38
1400000US36005008500,36005008500,"Census Tract 85, Bronx County, New York",5296,644,861,352,1817,506,0,123,16,27,0,123,2420,486,182,125,122,108,60,57
1400000US36005008600,36005008600,"Census Tract 86, Bronx County, New York",4183,465,758,294,1498,300,0,123,68,78,0,123,1757,459,102,75,85,71,17,28
1400000US36005008700,36005008700,"Census Tract 87, Bronx County, New York",5299,551,705,349,1092,273,0,123,63,98,0,123,3323,613,116,104,100,97,16,37
1400000US36005008800,36005008800,"Census Tract 88, Bronx County, New York",3353,353,597,249,1093,266,0,123,109,68,0,123,1554,373,0,123,0,123,0,123
1400000US36005008900,36005008900,"Census Tract 89, Bronx County, New York",2607,577,538,178,278,194,0,123,33,36,0,123,1593,589,165,172,88,121,77,68
1400000US36005009100,36005009100,"Census Tract 91, Bronx County, New York",0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36005009200,36005009200,"Census Tract 92, Bronx County, New York",6160,832,809,306,779,428,0,123,1063,592,0,123,3381,734,128,128,18,28,110,120
1400000US36005009400,36005009400,"Census Tract 94, Bronx County, New York",1958,425,443,267,556,460,11,19,12,20,0,123,920,260,16,27,0,123,16,27
1400000US36005009700,36005009700,"Census Tract 97, Bronx County, New York",0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36005009800,36005009800,"Census Tract 98, Bronx County, New York",5414,474,1558,464,1389,279,93,144,237,143,0,123,1970,501,167,102,128,94,39,40
1400000US36005009900,36005009900,"Census Tract 99, Bronx County, New York",5765,522,1904,547,1675,423,47,74,124,165,0,123,1680,377,335,152,226,140,109,87
1400000US36005010200,36005010200,"Census Tract 102, Bronx County, New York",151,214,141,220,10,14,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36005010500,36005010500,"Census Tract 105, Bronx County, New York",1486,780,282,261,579,299,0,123,10,16,0,123,566,403,49,81,49,81,0,123
1400000US36005011000,36005011000,"Census Tract 110, Bronx County, New York",434,95,169,108,58,35,24,38,8,14,0,123,175,116,0,123,0,123,0,123
1400000US36005011501,36005011501,"Census Tract 115.01, Bronx County, New York",1144,144,355,127,511,127,0,123,0,123,0,123,278,87,0,123,0,123,0,123
1400000US36005011502,36005011502,"Census Tract 115.02, Bronx County, New York",4523,547,1647,528,1356,368,21,33,31,54,0,123,1352,382,116,98,116,98,0,123
1400000US36005011800,36005011800,"Census Tract 118, Bronx County, New York",5185,608,4446,577,26,22,10,16,125,73,0,123,566,289,12,19,12,19,0,123
1400000US36005011900,36005011900,"Census Tract 119, Bronx County, New York",5278,398,750,348,1540,306,13,20,8,13,11,18,2714,451,242,163,181,157,61,49
1400000US36005012101,36005012101,"Census Tract 121.01, Bronx County, New York",2786,444,514,337,704,312,0,123,5,12,0,123,1352,463,211,212,33,53,178,197
1400000US36005012102,36005012102,"Census Tract 121.02, Bronx County, New York",1635,173,136,121,346,183,0,123,0,123,0,123,1126,236,27,42,14,22,13,21
1400000US36005012300,36005012300,"Census Tract 123, Bronx County, New York",3161,394,561,235,1001,223,0,123,0,123,0,123,1568,383,31,58,0,123,31,58
1400000US36005012500,36005012500,"Census Tract 125, Bronx County, New York",2826,397,400,205,867,362,0,123,0,123,0,123,1559,449,0,123,0,123,0,123
1400000US36005012701,36005012701,"Census Tract 127.01, Bronx County, New York",2419,368,701,291,567,294,0,123,40,62,0,123,1111,332,0,123,0,123,0,123
1400000US36005012702,36005012702,"Census Tract 127.02, Bronx County, New York",1941,358,330,244,266,186,0,123,0,123,0,123,1091,336,254,250,94,84,160,226
1400000US36005012901,36005012901,"Census Tract 129.01, Bronx County, New York",3642,505,947,399,1045,293,44,74,0,123,0,123,1606,569,0,123,0,123,0,123
1400000US36005012902,36005012902,"Census Tract 129.02, Bronx County, New York",621,231,203,178,31,49,0,123,0,123,0,123,387,216,0,123,0,123,0,123
1400000US36005013000,36005013000,"Census Tract 130, Bronx County, New York",1212,244,894,254,85,66,0,123,0,123,0,123,165,147,68,79,68,79,0,123
1400000US36005013100,36005013100,"Census Tract 131, Bronx County, New York",4425,530,516,252,1775,532,10,16,58,68,0,123,1912,447,154,152,73,80,81,130
1400000US36005013200,36005013200,"Census Tract 132, Bronx County, New York",6493,664,3348,601,581,328,12,20,65,60,0,123,2374,827,113,89,52,57,61,79
1400000US36005013300,36005013300,"Census Tract 133, Bronx County, New York",6469,508,134,118,3533,449,0,123,0,123,0,123,2735,543,67,78,26,38,41,68
1400000US36005013500,36005013500,"Census Tract 135, Bronx County, New York",3251,397,168,121,1904,402,64,61,0,123,0,123,1101,253,14,23,0,123,14,23
1400000US36005013700,36005013700,"Census Tract 137, Bronx County, New York",4506,584,319,191,1859,416,0,123,66,74,0,123,2159,379,103,92,84,90,19,20
1400000US36005013800,36005013800,"Census Tract 138, Bronx County, New York",2031,431,1363,300,47,46,0,123,312,375,0,123,270,158,39,47,28,44,11,17
1400000US36005013900,36005013900,"Census Tract 139, Bronx County, New York",992,199,100,78,516,136,13,20,0,123,0,123,301,210,62,74,9,15,53,71
1400000US36005014100,36005014100,"Census Tract 141, Bronx County, New York",2125,355,718,255,572,300,0,123,26,42,0,123,624,282,185,188,160,185,25,34
1400000US36005014300,36005014300,"Census Tract 143, Bronx County, New York",761,156,4,7,405,168,0,123,45,6,0,123,307,54,0,123,0,123,0,123
1400000US36005014400,36005014400,"Census Tract 144, Bronx County, New York",5015,513,806,426,1680,388,0,123,145,105,0,123,1927,473,457,300,280,255,177,166
1400000US36005014500,36005014500,"Census Tract 145, Bronx County, New York",5439,480,175,146,2849,323,24,39,0,123,0,123,2309,437,82,57,40,37,42,40
1400000US36005014700,36005014700,"Census Tract 147, Bronx County, New York",10614,782,775,327,4913,701,138,219,41,59,0,123,4731,946,16,24,0,123,16,24
1400000US36005014900,36005014900,"Census Tract 149, Bronx County, New York",3713,419,278,133,1682,356,0,123,17,27,0,123,1664,414,72,57,23,26,49,51
1400000US36005015100,36005015100,"Census Tract 151, Bronx County, New York",5261,600,339,198,2588,524,0,123,0,123,0,123,2163,534,171,139,142,102,29,44
1400000US36005015300,36005015300,"Census Tract 153, Bronx County, New York",3737,370,215,149,1929,386,11,17,39,63,0,123,1484,383,59,59,40,48,19,28
1400000US36005015400,36005015400,"Census Tract 154, Bronx County, New York",840,256,467,173,188,256,0,123,129,129,0,123,56,84,0,123,0,123,0,123
1400000US36005015500,36005015500,"Census Tract 155, Bronx County, New York",3535,540,312,161,933,249,26,47,0,123,0,123,2185,588,79,88,79,88,0,123
1400000US36005015600,36005015600,"Census Tract 156, Bronx County, New York",1470,295,853,330,0,123,0,123,0,123,0,123,617,274,0,123,0,123,0,123
1400000US36005015700,36005015700,"Census Tract 157, Bronx County, New York",3276,492,321,245,1252,316,42,66,95,95,0,123,1566,339,0,123,0,123,0,123
1400000US36005015800,36005015800,"Census Tract 158, Bronx County, New York",1377,207,962,272,67,70,13,21,76,68,0,123,233,152,26,45,0,123,26,45
1400000US36005016000,36005016000,"Census Tract 160, Bronx County, New York",5192,588,4255,576,100,136,19,32,0,123,0,123,795,343,23,37,0,123,23,37
1400000US36005016100,36005016100,"Census Tract 161, Bronx County, New York",4433,338,500,220,1380,362,0,123,0,123,0,123,2471,473,82,76,42,62,40,50
1400000US36005016200,36005016200,"Census Tract 162, Bronx County, New York",1794,299,1574,279,25,39,0,123,127,175,0,123,47,54,21,33,21,33,0,123
1400000US36005016300,36005016300,"Census Tract 163, Bronx County, New York",379,205,53,61,213,123,0,123,0,123,0,123,100,63,13,22,13,22,0,123
1400000US36005016400,36005016400,"Census Tract 164, Bronx County, New York",1200,202,992,207,0,123,0,123,0,123,0,123,121,148,87,77,62,54,25,25
1400000US36005016500,36005016500,"Census Tract 165, Bronx County, New York",1191,361,77,70,787,349,0,123,0,123,0,123,231,155,96,140,0,123,96,140
1400000US36005016600,36005016600,"Census Tract 166, Bronx County, New York",2655,358,1932,362,126,120,10,18,93,79,0,123,494,303,0,123,0,123,0,123
1400000US36005016700,36005016700,"Census Tract 167, Bronx County, New York",1817,266,105,167,1152,251,0,123,29,46,0,123,531,219,0,123,0,123,0,123
1400000US36005016900,36005016900,"Census Tract 169, Bronx County, New York",1926,595,101,67,1090,361,0,123,0,123,0,123,719,324,16,22,16,22,0,123
1400000US36005017100,36005017100,"Census Tract 171, Bronx County, New York",0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36005017300,36005017300,"Census Tract 173, Bronx County, New York",4120,415,438,212,1901,330,0,123,165,186,0,123,1347,314,269,194,173,164,96,87
1400000US36005017500,36005017500,"Census Tract 175, Bronx County, New York",6502,692,339,201,2919,529,14,21,17,28,0,123,3111,647,102,88,11,18,91,87
1400000US36005017700,36005017700,"Census Tract 177, Bronx County, New York",7833,903,690,365,4038,877,0,123,0,123,0,123,2938,674,167,141,17,27,150,140
1400000US36005017900,36005017900,"Census Tract 179, Bronx County, New York",9321,850,962,418,2476,632,50,86,240,254,0,123,5392,978,201,182,141,155,60,96
1400000US36005018100,36005018100,"Census Tract 181, Bronx County, New York",8481,759,565,301,3840,506,0,123,345,286,0,123,3508,716,223,201,175,193,48,59
1400000US36005018300,36005018300,"Census Tract 183, Bronx County, New York",8046,480,899,377,3767,476,55,87,245,145,0,123,2949,625,131,99,82,73,49,62
1400000US36005018400,36005018400,"Census Tract 184, Bronx County, New York",4432,479,3178,457,131,110,0,123,19,20,0,123,907,334,197,234,197,234,0,123
1400000US36005018700,36005018700,"Census Tract 187, Bronx County, New York",0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36005018900,36005018900,"Census Tract 189, Bronx County, New York",7970,850,709,274,3439,675,0,123,40,65,0,123,3685,609,97,86,50,69,47,58
1400000US36005019300,36005019300,"Census Tract 193, Bronx County, New York",4953,454,459,227,1977,403,8,13,0,123,0,123,2381,399,128,126,97,126,31,30
1400000US36005019400,36005019400,"Census Tract 194, Bronx County, New York",1520,271,518,185,420,321,0,123,63,95,0,123,418,218,101,100,83,95,18,28
1400000US36005019500,36005019500,"Census Tract 195, Bronx County, New York",6354,621,752,436,2509,381,0,123,2,11,0,123,2918,645,173,148,0,123,173,148
1400000US36005019600,36005019600,"Census Tract 196, Bronx County, New York",820,308,171,123,76,69,0,123,103,87,65,105,287,233,118,111,81,101,37,43
1400000US36005019700,36005019700,"Census Tract 197, Bronx County, New York",8438,617,1131,551,1827,628,0,123,1042,544,0,123,4246,803,192,132,103,97,89,84
1400000US36005019800,36005019800,"Census Tract 198, Bronx County, New York",4530,457,861,285,187,134,0,123,1042,263,0,123,2250,519,190,132,85,82,105,129
1400000US36005019900,36005019900,"Census Tract 199, Bronx County, New York",7267,798,417,196,2280,428,88,98,24,28,0,123,4407,718,51,65,51,65,0,123
1400000US36005020100,36005020100,"Census Tract 201, Bronx County, New York",3866,513,246,179,1643,386,0,123,47,71,0,123,1874,391,56,60,21,35,35,46
1400000US36005020200,36005020200,"Census Tract 202, Bronx County, New York",2083,280,383,180,310,200,139,146,478,233,0,123,673,255,100,122,54,91,46,73
1400000US36005020400,36005020400,"Census Tract 204, Bronx County, New York",3067,522,890,328,350,229,0,123,303,244,0,123,1405,377,119,108,104,104,15,23
1400000US36005020500,36005020500,"Census Tract 205, Bronx County, New York",8944,723,708,317,3789,624,0,123,0,123,151,172,3901,734,395,200,310,184,85,63
1400000US36005020601,36005020601,"Census Tract 206.01, Bronx County, New York",2896,446,740,393,680,344,0,123,408,265,0,123,1054,444,14,21,14,21,0,123
1400000US36005020602,36005020602,"Census Tract 206.02, Bronx County, New York",907,290,236,177,127,134,0,123,0,123,0,123,424,148,120,278,0,123,120,278
1400000US36005020800,36005020800,"Census Tract 208, Bronx County, New York",1988,326,647,307,129,87,0,123,328,152,0,123,823,326,61,45,43,26,18,36
1400000US36005021000,36005021000,"Census Tract 210, Bronx County, New York",15896,1136,1789,375,8642,843,0,123,1068,271,0,123,4036,868,361,187,194,141,167,110
1400000US36005021100,36005021100,"Census Tract 211, Bronx County, New York",4514,439,396,232,2038,320,15,23,0,123,0,123,2029,364,36,37,36,37,0,123
1400000US36005021200,36005021200,"Census Tract 212, Bronx County, New York",5965,438,693,229,2554,511,0,123,1042,306,0,123,1580,308,96,94,47,54,49,59
1400000US36005021301,36005021301,"Census Tract 213.01, Bronx County, New York",1552,208,169,120,374,98,0,123,0,123,0,123,1009,220,0,123,0,123,0,123
1400000US36005021302,36005021302,"Census Tract 213.02, Bronx County, New York",4196,397,576,266,1659,316,7,13,45,61,0,123,1823,378,86,65,34,45,52,44
1400000US36005021400,36005021400,"Census Tract 214, Bronx County, New York",1075,191,91,77,310,117,35,32,64,27,0,123,476,171,99,82,30,30,69,76
1400000US36005021501,36005021501,"Census Tract 215.01, Bronx County, New York",3313,436,398,198,1002,181,0,123,24,27,0,123,1840,433,49,50,43,48,6,12
1400000US36005021502,36005021502,"Census Tract 215.02, Bronx County, New York",6204,596,365,194,1829,537,17,27,74,115,0,123,3779,562,140,104,113,96,27,37
1400000US36005021601,36005021601,"Census Tract 216.01, Bronx County, New York",4033,454,843,248,694,167,0,123,260,175,0,123,2149,445,87,68,16,28,71,69
1400000US36005021602,36005021602,"Census Tract 216.02, Bronx County, New York",5574,376,529,242,2714,431,8,38,875,378,0,123,1305,511,143,104,49,58,94,84
1400000US36005021701,36005021701,"Census Tract 217.01, Bronx County, New York",5781,1061,388,228,3147,585,0,123,60,81,0,123,2089,513,97,106,90,104,7,12
1400000US36005021702,36005021702,"Census Tract 217.02, Bronx County, New York",343,138,13,19,114,83,0,123,0,123,0,123,205,151,11,17,11,17,0,123
1400000US36005021800,36005021800,"Census Tract 218, Bronx County, New York",6367,559,814,382,1866,532,29,52,241,120,0,123,3259,559,158,141,91,129,67,64
1400000US36005021900,36005021900,"Census Tract 219, Bronx County, New York",1709,199,116,89,519,127,31,48,16,27,0,123,1016,250,11,18,11,18,0,123
1400000US36005022000,36005022000,"Census Tract 220, Bronx County, New York",1124,207,138,103,528,202,0,123,0,123,0,123,391,153,67,57,41,48,26,33
1400000US36005022100,36005022100,"Census Tract 221, Bronx County, New York",9336,836,1165,523,1762,418,253,233,36,41,0,123,6120,904,0,123,0,123,0,123
1400000US36005022300,36005022300,"Census Tract 223, Bronx County, New York",9488,797,771,278,2582,721,22,32,0,123,0,123,5953,841,160,112,45,53,115,98
1400000US36005022401,36005022401,"Census Tract 224.01, Bronx County, New York",2696,431,1051,301,425,163,30,25,96,84,0,123,1056,465,38,63,38,63,0,123
1400000US36005022402,36005022402,"Census Tract 224.02, Bronx County, New York",8032,647,3006,590,1253,331,0,123,649,393,0,123,2867,715,257,205,80,114,177,174
1400000US36005022500,36005022500,"Census Tract 225, Bronx County, New York",7771,628,777,369,2879,547,5,9,0,123,0,123,3844,702,266,151,176,136,90,85
1400000US36005022701,36005022701,"Census Tract 227.01, Bronx County, New York",3326,423,457,223,1022,361,14,23,20,26,0,123,1700,415,113,128,77,118,36,53
1400000US36005022702,36005022702,"Census Tract 227.02, Bronx County, New York",1529,381,170,161,847,314,0,123,188,207,0,123,275,178,49,52,8,13,41,57
1400000US36005022703,36005022703,"Census Tract 227.03, Bronx County, New York",903,225,123,100,252,163,0,123,38,41,0,123,453,225,37,39,14,24,23,30
1400000US36005022800,36005022800,"Census Tract 228, Bronx County, New York",5667,525,1851,328,735,240,12,19,1010,315,0,123,1911,537,148,126,120,119,28,28
1400000US36005022901,36005022901,"Census Tract 229.01, Bronx County, New York",6001,569,342,148,1479,394,0,123,487,322,0,123,3485,537,208,138,49,45,159,130
1400000US36005022902,36005022902,"Census Tract 229.02, Bronx County, New York",3061,448,399,207,891,355,11,18,0,123,0,123,1707,447,53,63,43,61,10,19
1400000US36005023000,36005023000,"Census Tract 230, Bronx County, New York",3265,341,960,362,548,232,0,123,161,142,0,123,1479,408,117,127,117,127,0,123
1400000US36005023100,36005023100,"Census Tract 231, Bronx County, New York",1175,227,199,174,758,229,0,123,0,123,0,123,179,167,39,46,39,46,0,123
1400000US36005023200,36005023200,"Census Tract 232, Bronx County, New York",2838,393,1261,359,306,196,0,123,132,106,0,123,1106,283,33,53,33,53,0,123
1400000US36005023301,36005023301,"Census Tract 233.01, Bronx County, New York",4789,541,230,179,1799,389,36,63,37,42,0,123,2484,492,203,140,172,133,31,42
1400000US36005023302,36005023302,"Census Tract 233.02, Bronx County, New York",3316,414,288,152,883,351,0,123,266,158,0,123,1871,300,8,12,0,123,8,12
1400000US36005023400,36005023400,"Census Tract 234, Bronx County, New York",2744,326,985,317,382,254,0,123,64,86,0,123,1264,419,49,68,31,49,18,51
1400000US36005023501,36005023501,"Census Tract 235.01, Bronx County, New York",4290,575,458,255,1358,466,62,97,93,92,0,123,2253,392,66,57,18,29,48,50
1400000US36005023502,36005023502,"Census Tract 235.02, Bronx County, New York",5469,691,643,213,1019,189,31,36,151,110,0,123,3574,761,51,33,51,33,0,123
1400000US36005023600,36005023600,"Census Tract 236, Bronx County, New York",1682,274,511,248,517,405,10,18,0,123,0,123,611,218,33,62,0,123,33,62
