GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02
1400000US36005004200,36005004200,"Census Tract 42, Bronx County, New York",2698,107,26378,7897
1400000US36005004300,36005004300,"Census Tract 43, Bronx County, New York",1726,103,22674,5405
1400000US36005004400,36005004400,"Census Tract 44, Bronx County, New York",1673,60,22478,5428
1400000US36005004600,36005004600,"Census Tract 46, Bronx County, New York",662,67,23654,10795
1400000US36005004800,36005004800,"Census Tract 48, Bronx County, New York",1326,59,24928,4609
1400000US36005005001,36005005001,"Census Tract 50.01, Bronx County, New York",1460,101,30504,4510
1400000US36005005002,36005005002,"Census Tract 50.02, Bronx County, New York",1583,135,30898,8634
1400000US36005005100,36005005100,"Census Tract 51, Bronx County, New York",1959,63,19558,3449
1400000US36005005200,36005005200,"Census Tract 52, Bronx County, New York",708,86,27500,21753
1400000US36005005300,36005005300,"Census Tract 53, Bronx County, New York",1500,135,16582,3099
1400000US36005005400,36005005400,"Census Tract 54, Bronx County, New York",1615,140,30226,6479
1400000US36005005600,36005005600,"Census Tract 56, Bronx County, New York",909,78,25035,11079
1400000US36005005902,36005005902,"Census Tract 59.02, Bronx County, New York",1029,76,36250,3221
1400000US36005006000,36005006000,"Census Tract 60, Bronx County, New York",358,44,40743,6921
1400000US36005006100,36005006100,"Census Tract 61, Bronx County, New York",1994,136,42839,3076
1400000US36005006200,36005006200,"Census Tract 62, Bronx County, New York",2301,136,26758,5498
1400000US36005006300,36005006300,"Census Tract 63, Bronx County, New York",1998,68,33051,4699
1400000US36005006400,36005006400,"Census Tract 64, Bronx County, New York",1239,103,41875,21270
1400000US36005006500,36005006500,"Census Tract 65, Bronx County, New York",1761,92,20938,3073
1400000US36005006700,36005006700,"Census Tract 67, Bronx County, New York",2268,140,18846,2897
1400000US36005006800,36005006800,"Census Tract 68, Bronx County, New York",982,103,27969,15211
1400000US36005006900,36005006900,"Census Tract 69, Bronx County, New York",2469,109,25010,10928
1400000US36005007000,36005007000,"Census Tract 70, Bronx County, New York",1268,108,34464,8686
1400000US36005007100,36005007100,"Census Tract 71, Bronx County, New York",575,67,45847,14906
1400000US36005007200,36005007200,"Census Tract 72, Bronx County, New York",1744,75,40928,6207
1400000US36005007300,36005007300,"Census Tract 73, Bronx County, New York",1295,85,23197,3423
1400000US36005007400,36005007400,"Census Tract 74, Bronx County, New York",1405,64,53347,15852
1400000US36005007500,36005007500,"Census Tract 75, Bronx County, New York",1641,85,25813,7138
1400000US36005007600,36005007600,"Census Tract 76, Bronx County, New York",1611,115,48955,11295
1400000US36005007700,36005007700,"Census Tract 77, Bronx County, New York",592,49,30640,8312
1400000US36005007800,36005007800,"Census Tract 78, Bronx County, New York",2065,110,40815,8296
1400000US36005007900,36005007900,"Census Tract 79, Bronx County, New York",2175,135,15826,5529
1400000US36005008300,36005008300,"Census Tract 83, Bronx County, New York",1945,136,16711,2934
1400000US36005008400,36005008400,"Census Tract 84, Bronx County, New York",702,74,53333,21909
1400000US36005008500,36005008500,"Census Tract 85, Bronx County, New York",1634,102,20707,2981
1400000US36005008600,36005008600,"Census Tract 86, Bronx County, New York",1366,106,19118,5135
1400000US36005008700,36005008700,"Census Tract 87, Bronx County, New York",1768,81,26142,2207
1400000US36005008900,36005008900,"Census Tract 89, Bronx County, New York",1139,63,17515,6428
1400000US36005009000,36005009000,"Census Tract 90, Bronx County, New York",1184,57,26197,2893
1400000US36005009200,36005009200,"Census Tract 92, Bronx County, New York",1683,110,39036,9347
1400000US36005009300,36005009300,"Census Tract 93, Bronx County, New York",1754,111,30723,5986
1400000US36005009600,36005009600,"Census Tract 96, Bronx County, New York",658,91,45227,9857
1400000US36005009800,36005009800,"Census Tract 98, Bronx County, New York",1713,114,50302,10215
1400000US36005011000,36005011000,"Census Tract 110, Bronx County, New York",52,55,44125,48690
1400000US36005011502,36005011502,"Census Tract 115.02, Bronx County, New York",1445,69,18505,4702
1400000US36005011700,36005011700,"Census Tract 117, Bronx County, New York",570,49,14600,7898
1400000US36005011800,36005011800,"Census Tract 118, Bronx County, New York",1694,78,74325,8778
1400000US36005011900,36005011900,"Census Tract 119, Bronx County, New York",1939,78,23895,4018
1400000US36005012101,36005012101,"Census Tract 121.01, Bronx County, New York",915,65,35165,9028
1400000US36005012102,36005012102,"Census Tract 121.02, Bronx County, New York",515,36,12688,8002
1400000US36005012300,36005012300,"Census Tract 123, Bronx County, New York",1276,106,16500,6088
1400000US36005012500,36005012500,"Census Tract 125, Bronx County, New York",1177,92,21790,5314
1400000US36005012701,36005012701,"Census Tract 127.01, Bronx County, New York",801,60,14870,3350
1400000US36005012901,36005012901,"Census Tract 129.01, Bronx County, New York",1360,101,13245,6784
1400000US36005013000,36005013000,"Census Tract 130, Bronx County, New York",442,42,81250,29771
1400000US36005013100,36005013100,"Census Tract 131, Bronx County, New York",1611,77,25518,5247
1400000US36005013200,36005013200,"Census Tract 132, Bronx County, New York",2406,120,87000,8670
1400000US36005013300,36005013300,"Census Tract 133, Bronx County, New York",2240,113,21551,9221
1400000US36005013500,36005013500,"Census Tract 135, Bronx County, New York",1269,92,19315,2338
1400000US36005013800,36005013800,"Census Tract 138, Bronx County, New York",1297,101,69779,14703
1400000US36005014100,36005014100,"Census Tract 141, Bronx County, New York",1312,71,29167,7767
1400000US36005014300,36005014300,"Census Tract 143, Bronx County, New York",301,40,11635,10689
1400000US36005014400,36005014400,"Census Tract 144, Bronx County, New York",2002,137,21944,3897
1400000US36005014500,36005014500,"Census Tract 145, Bronx County, New York",1982,84,20600,3741
1400000US36005014701,36005014701,"Census Tract 147.01, Bronx County, New York",1987,48,15538,2175
1400000US36005014702,36005014702,"Census Tract 147.02, Bronx County, New York",1619,60,16505,4780
1400000US36005014900,36005014900,"Census Tract 149, Bronx County, New York",1404,98,24322,9337
1400000US36005015100,36005015100,"Census Tract 151, Bronx County, New York",1847,65,28577,4905
1400000US36005015200,36005015200,"Census Tract 152, Bronx County, New York",864,64,52632,9537
1400000US36005015300,36005015300,"Census Tract 153, Bronx County, New York",1374,58,20805,5193
1400000US36005015500,36005015500,"Census Tract 155, Bronx County, New York",1047,62,30064,7897
1400000US36005015700,36005015700,"Census Tract 157, Bronx County, New York",1097,100,28116,7219
1400000US36005015800,36005015800,"Census Tract 158, Bronx County, New York",460,55,54508,17824
1400000US36005015900,36005015900,"Census Tract 159, Bronx County, New York",714,15,16724,10720
1400000US36005016000,36005016000,"Census Tract 160, Bronx County, New York",1495,146,83021,34216
1400000US36005016100,36005016100,"Census Tract 161, Bronx County, New York",1760,64,19213,4247
1400000US36005016200,36005016200,"Census Tract 162, Bronx County, New York",572,60,67500,19767
1400000US36005016300,36005016300,"Census Tract 163, Bronx County, New York",0,12,-,**
1400000US36005016400,36005016400,"Census Tract 164, Bronx County, New York",380,43,81250,19496
1400000US36005016500,36005016500,"Census Tract 165, Bronx County, New York",376,37,26136,11613
1400000US36005016600,36005016600,"Census Tract 166, Bronx County, New York",793,79,60391,13693
1400000US36005016700,36005016700,"Census Tract 167, Bronx County, New York",649,62,38625,11350
1400000US36005016900,36005016900,"Census Tract 169, Bronx County, New York",480,43,31324,9654
1400000US36005017100,36005017100,"Census Tract 171, Bronx County, New York",0,12,-,**
1400000US36005017300,36005017300,"Census Tract 173, Bronx County, New York",2156,127,22452,3874
1400000US36005017500,36005017500,"Census Tract 175, Bronx County, New York",2450,119,16196,2583
1400000US36005017701,36005017701,"Census Tract 177.01, Bronx County, New York",1167,119,23848,8204
1400000US36005017702,36005017702,"Census Tract 177.02, Bronx County, New York",1597,121,20906,3327
1400000US36005017901,36005017901,"Census Tract 179.01, Bronx County, New York",1635,43,22513,6800
1400000US36005017902,36005017902,"Census Tract 179.02, Bronx County, New York",1149,52,25964,7199
1400000US36005018101,36005018101,"Census Tract 181.01, Bronx County, New York",1003,77,33109,10177
1400000US36005018102,36005018102,"Census Tract 181.02, Bronx County, New York",1577,85,39851,7839
1400000US36005018301,36005018301,"Census Tract 183.01, Bronx County, New York",1891,99,31054,5836
1400000US36005018302,36005018302,"Census Tract 183.02, Bronx County, New York",1227,74,42708,22369
1400000US36005018400,36005018400,"Census Tract 184, Bronx County, New York",1496,88,72500,11422
1400000US36005018500,36005018500,"Census Tract 185, Bronx County, New York",2311,121,22036,2962
1400000US36005018900,36005018900,"Census Tract 189, Bronx County, New York",2694,155,24000,3929
1400000US36005019300,36005019300,"Census Tract 193, Bronx County, New York",1979,88,18820,3806
1400000US36005019400,36005019400,"Census Tract 194, Bronx County, New York",723,54,50151,13168
1400000US36005019500,36005019500,"Census Tract 195, Bronx County, New York",2485,123,33969,7794
1400000US36005019700,36005019700,"Census Tract 197, Bronx County, New York",2214,91,30106,5932
1400000US36005019900,36005019900,"Census Tract 199, Bronx County, New York",2741,116,24226,5018
1400000US36005020000,36005020000,"Census Tract 200, Bronx County, New York",1483,93,33467,5324
1400000US36005020100,36005020100,"Census Tract 201, Bronx County, New York",1210,79,31582,7087
1400000US36005020200,36005020200,"Census Tract 202, Bronx County, New York",742,55,43106,6338
1400000US36005020400,36005020400,"Census Tract 204, Bronx County, New York",958,93,43182,8814
1400000US36005020501,36005020501,"Census Tract 205.01, Bronx County, New York",2559,126,24615,2393
1400000US36005020502,36005020502,"Census Tract 205.02, Bronx County, New York",654,68,24476,22375
1400000US36005020601,36005020601,"Census Tract 206.01, Bronx County, New York",969,86,45869,6106
1400000US36005020900,36005020900,"Census Tract 209, Bronx County, New York",1553,98,28372,9684
1400000US36005021001,36005021001,"Census Tract 210.01, Bronx County, New York",3783,181,49066,7230
1400000US36005021002,36005021002,"Census Tract 210.02, Bronx County, New York",3127,144,49804,8718
1400000US36005021100,36005021100,"Census Tract 211, Bronx County, New York",1830,74,26080,3743
1400000US36005021200,36005021200,"Census Tract 212, Bronx County, New York",2148,115,52677,6958
1400000US36005021301,36005021301,"Census Tract 213.01, Bronx County, New York",406,57,26000,17348
1400000US36005021302,36005021302,"Census Tract 213.02, Bronx County, New York",1800,80,23855,6300
1400000US36005021501,36005021501,"Census Tract 215.01, Bronx County, New York",1013,100,34485,6880
1400000US36005021502,36005021502,"Census Tract 215.02, Bronx County, New York",2005,99,19397,6005
1400000US36005021601,36005021601,"Census Tract 216.01, Bronx County, New York",1542,86,24524,8688
1400000US36005021602,36005021602,"Census Tract 216.02, Bronx County, New York",2500,87,47970,4603
1400000US36005021700,36005021700,"Census Tract 217, Bronx County, New York",1566,102,17207,3840
1400000US36005021800,36005021800,"Census Tract 218, Bronx County, New York",2231,138,31510,6927
1400000US36005021900,36005021900,"Census Tract 219, Bronx County, New York",457,26,31250,7017
1400000US36005022000,36005022000,"Census Tract 220, Bronx County, New York",432,72,13793,10828
1400000US36005022101,36005022101,"Census Tract 221.01, Bronx County, New York",1178,60,30875,6017
1400000US36005022102,36005022102,"Census Tract 221.02, Bronx County, New York",1547,95,21302,4382
1400000US36005022200,36005022200,"Census Tract 222, Bronx County, New York",1032,88,37500,11143
1400000US36005022300,36005022300,"Census Tract 223, Bronx County, New York",1820,66,29522,5350
1400000US36005022401,36005022401,"Census Tract 224.01, Bronx County, New York",1128,38,39695,6447
1400000US36005022403,36005022403,"Census Tract 224.03, Bronx County, New York",1313,73,35031,13094
1400000US36005022404,36005022404,"Census Tract 224.04, Bronx County, New York",1711,80,47753,10434
1400000US36005022500,36005022500,"Census Tract 225, Bronx County, New York",2167,109,32127,7518
1400000US36005022701,36005022701,"Census Tract 227.01, Bronx County, New York",1639,88,36651,5776
1400000US36005022702,36005022702,"Census Tract 227.02, Bronx County, New York",550,63,48250,12037
1400000US36005022703,36005022703,"Census Tract 227.03, Bronx County, New York",590,51,41100,6730
1400000US36005022800,36005022800,"Census Tract 228, Bronx County, New York",2269,137,44789,9717
1400000US36005022901,36005022901,"Census Tract 229.01, Bronx County, New York",1705,94,22441,5891
1400000US36005022902,36005022902,"Census Tract 229.02, Bronx County, New York",1013,76,21238,4590
1400000US36005023000,36005023000,"Census Tract 230, Bronx County, New York",1032,56,33088,23518
1400000US36005023100,36005023100,"Census Tract 231, Bronx County, New York",403,53,26938,3322
1400000US36005023200,36005023200,"Census Tract 232, Bronx County, New York",827,75,46680,12389
1400000US36005023301,36005023301,"Census Tract 233.01, Bronx County, New York",1413,98,27923,4082
1400000US36005023302,36005023302,"Census Tract 233.02, Bronx County, New York",931,79,19753,6386
1400000US36005023501,36005023501,"Census Tract 235.01, Bronx County, New York",1096,53,33816,7768
1400000US36005023502,36005023502,"Census Tract 235.02, Bronx County, New York",1652,60,22625,4915
1400000US36005023600,36005023600,"Census Tract 236, Bronx County, New York",603,55,38203,10175
1400000US36005023702,36005023702,"Census Tract 237.02, Bronx County, New York",333,46,18565,10172
1400000US36005023703,36005023703,"Census Tract 237.03, Bronx County, New York",1429,122,35304,14488
1400000US36005023704,36005023704,"Census Tract 237.04, Bronx County, New York",1212,91,23041,8174
1400000US36005023800,36005023800,"Census Tract 238, Bronx County, New York",783,72,47036,18551
1400000US36005023900,36005023900,"Census Tract 239, Bronx County, New York",2429,110,22404,5023
1400000US36005024000,36005024000,"Census Tract 240, Bronx County, New York",1249,80,35676,6415
1400000US36005024100,36005024100,"Census Tract 241, Bronx County, New York",1898,80,24208,5313
1400000US36005024300,36005024300,"Census Tract 243, Bronx County, New York",1978,77,23944,5337
1400000US36005024400,36005024400,"Census Tract 244, Bronx County, New York",811,61,77614,20318
1400000US36005024501,36005024501,"Census Tract 245.01, Bronx County, New York",1503,105,27144,5152
1400000US36005024502,36005024502,"Census Tract 245.02, Bronx County, New York",1071,112,26698,11904
1400000US36005024600,36005024600,"Census Tract 246, Bronx County, New York",697,74,62269,10628
1400000US36005024700,36005024700,"Census Tract 247, Bronx County, New York",642,51,51250,11548
1400000US36005024800,36005024800,"Census Tract 248, Bronx County, New York",1223,58,63411,14077
1400000US36005024900,36005024900,"Census Tract 249, Bronx County, New York",0,12,-,**
1400000US36005025000,36005025000,"Census Tract 250, Bronx County, New York",934,107,47639,4931
1400000US36005025100,36005025100,"Census Tract 251, Bronx County, New York",2120,128,32440,6394
1400000US36005025200,36005025200,"Census Tract 252, Bronx County, New York",869,80,52902,19221
1400000US36005025300,36005025300,"Census Tract 253, Bronx County, New York",1851,117,28586,5344
1400000US36005025400,36005025400,"Census Tract 254, Bronx County, New York",815,52,46758,10010
1400000US36005025500,36005025500,"Census Tract 255, Bronx County, New York",2081,104,21889,6474
1400000US36005025600,36005025600,"Census Tract 256, Bronx County, New York",685,52,46875,29911
1400000US36005025700,36005025700,"Census Tract 257, Bronx County, New York",614,47,31728,3922
1400000US36005026100,36005026100,"Census Tract 261, Bronx County, New York",1236,98,64293,4915
1400000US36005026300,36005026300,"Census Tract 263, Bronx County, New York",2105,133,26576,7498
1400000US36005026400,36005026400,"Census Tract 264, Bronx County, New York",1979,136,58173,19485
1400000US36005026500,36005026500,"Census Tract 265, Bronx County, New York",2008,98,30424,4747
1400000US36005026601,36005026601,"Census Tract 266.01, Bronx County, New York",1245,100,52743,11387
1400000US36005026602,36005026602,"Census Tract 266.02, Bronx County, New York",2433,144,44752,9539
1400000US36005026701,36005026701,"Census Tract 267.01, Bronx County, New York",1286,81,26935,7045
1400000US36005026702,36005026702,"Census Tract 267.02, Bronx County, New York",2361,119,38765,8203
1400000US36005026900,36005026900,"Census Tract 269, Bronx County, New York",1318,96,27851,5134
1400000US36005027300,36005027300,"Census Tract 273, Bronx County, New York",2482,129,44152,4250
1400000US36005027401,36005027401,"Census Tract 274.01, Bronx County, New York",1813,126,52992,18254
1400000US36005027402,36005027402,"Census Tract 274.02, Bronx County, New York",1248,137,78750,29794
1400000US36005027600,36005027600,"Census Tract 276, Bronx County, New York",12,7,86875,15727
1400000US36005027700,36005027700,"Census Tract 277, Bronx County, New York",1749,86,28198,6871
1400000US36005027900,36005027900,"Census Tract 279, Bronx County, New York",2701,163,45585,7854
1400000US36005028100,36005028100,"Census Tract 281, Bronx County, New York",1767,102,56789,8062
1400000US36005028300,36005028300,"Census Tract 283, Bronx County, New York",1264,42,42353,10570
1400000US36005028400,36005028400,"Census Tract 284, Bronx County, New York",73,46,49861,97407
1400000US36005028500,36005028500,"Census Tract 285, Bronx County, New York",1455,101,46080,9469
1400000US36005028600,36005028600,"Census Tract 286, Bronx County, New York",427,57,36532,7113
1400000US36005028700,36005028700,"Census Tract 287, Bronx County, New York",1206,83,48375,21162
1400000US36005028800,36005028800,"Census Tract 288, Bronx County, New York",1170,82,55667,14664
1400000US36005028900,36005028900,"Census Tract 289, Bronx County, New York",1653,108,53327,6189
1400000US36005029301,36005029301,"Census Tract 293.01, Bronx County, New York",880,83,105682,30886
1400000US36005029302,36005029302,"Census Tract 293.02, Bronx County, New York",2504,143,92479,4316
1400000US36005029500,36005029500,"Census Tract 295, Bronx County, New York",1761,142,82177,14883
1400000US36005029600,36005029600,"Census Tract 296, Bronx County, New York",919,62,39479,14973
1400000US36005029700,36005029700,"Census Tract 297, Bronx County, New York",1411,149,90250,9558
1400000US36005030000,36005030000,"Census Tract 300, Bronx County, New York",2530,129,50543,7963
1400000US36005030100,36005030100,"Census Tract 301, Bronx County, New York",607,39,78036,43120
1400000US36005030200,36005030200,"Census Tract 302, Bronx County, New York",4118,169,47276,7174
1400000US36005030701,36005030701,"Census Tract 307.01, Bronx County, New York",2571,200,89485,23072
1400000US36005030900,36005030900,"Census Tract 309, Bronx County, New York",1418,92,79426,11443
1400000US36005031000,36005031000,"Census Tract 310, Bronx County, New York",1226,76,93250,29035
1400000US36005031200,36005031200,"Census Tract 312, Bronx County, New York",601,49,66250,14373
1400000US36005031400,36005031400,"Census Tract 314, Bronx County, New York",653,47,85301,20553
1400000US36005031600,36005031600,"Census Tract 316, Bronx County, New York",654,50,73370,30989
1400000US36005031800,36005031800,"Census Tract 318, Bronx County, New York",651,34,53125,11896
1400000US36005031900,36005031900,"Census Tract 319, Bronx County, New York",9,11,-,**
1400000US36005032300,36005032300,"Census Tract 323, Bronx County, New York",2211,172,73885,11932
1400000US36005032400,36005032400,"Census Tract 324, Bronx County, New York",1276,52,30608,9262
1400000US36005032600,36005032600,"Census Tract 326, Bronx County, New York",1076,81,73592,7437
1400000US36005032800,36005032800,"Census Tract 328, Bronx County, New York",1449,76,34702,9014
1400000US36005033000,36005033000,"Census Tract 330, Bronx County, New York",1979,119,44938,13943
1400000US36005033201,36005033201,"Census Tract 332.01, Bronx County, New York",1814,105,37375,10616
1400000US36005033202,36005033202,"Census Tract 332.02, Bronx County, New York",1414,124,28684,13547
1400000US36005033400,36005033400,"Census Tract 334, Bronx County, New York",449,49,44154,5693
1400000US36005033500,36005033500,"Census Tract 335, Bronx County, New York",752,55,94500,27977
1400000US36005033600,36005033600,"Census Tract 336, Bronx County, New York",2606,102,27738,7100
1400000US36005033700,36005033700,"Census Tract 337, Bronx County, New York",959,73,91063,20430
1400000US36005033800,36005033800,"Census Tract 338, Bronx County, New York",1344,67,37921,3108
1400000US36005034000,36005034000,"Census Tract 340, Bronx County, New York",1597,91,40583,5436
1400000US36005034200,36005034200,"Census Tract 342, Bronx County, New York",630,30,48355,17899
1400000US36005034300,36005034300,"Census Tract 343, Bronx County, New York",581,56,67953,15061
1400000US36005034400,36005034400,"Census Tract 344, Bronx County, New York",533,60,64625,24724
1400000US36005034500,36005034500,"Census Tract 345, Bronx County, New York",1457,123,68860,13962
1400000US36005034800,36005034800,"Census Tract 348, Bronx County, New York",2056,97,43478,12827
1400000US36005035000,36005035000,"Census Tract 350, Bronx County, New York",688,46,71436,8053
1400000US36005035100,36005035100,"Census Tract 351, Bronx County, New York",951,102,66445,12715
1400000US36005035600,36005035600,"Census Tract 356, Bronx County, New York",666,76,57500,49466
1400000US36005035800,36005035800,"Census Tract 358, Bronx County, New York",2386,118,62991,5779
1400000US36005035900,36005035900,"Census Tract 359, Bronx County, New York",661,32,25979,6183
1400000US36005036000,36005036000,"Census Tract 360, Bronx County, New York",939,52,67768,22279
1400000US36005036100,36005036100,"Census Tract 361, Bronx County, New York",2045,138,14133,1987
1400000US36005036300,36005036300,"Census Tract 363, Bronx County, New York",2537,87,20171,4270
1400000US36005036400,36005036400,"Census Tract 364, Bronx County, New York",895,76,45924,14033
1400000US36005036501,36005036501,"Census Tract 365.01, Bronx County, New York",1349,64,22344,7232
1400000US36005036502,36005036502,"Census Tract 365.02, Bronx County, New York",700,56,20567,3890
1400000US36005036700,36005036700,"Census Tract 367, Bronx County, New York",612,67,17390,8586
1400000US36005036800,36005036800,"Census Tract 368, Bronx County, New York",627,48,60042,20831
1400000US36005036901,36005036901,"Census Tract 369.01, Bronx County, New York",716,68,13188,6736
1400000US36005036902,36005036902,"Census Tract 369.02, Bronx County, New York",745,54,34726,10615
1400000US36005037000,36005037000,"Census Tract 370, Bronx County, New York",802,61,63021,12833
1400000US36005037100,36005037100,"Census Tract 371, Bronx County, New York",1669,102,20462,4103
1400000US36005037200,36005037200,"Census Tract 372, Bronx County, New York",779,69,54330,8386
1400000US36005037300,36005037300,"Census Tract 373, Bronx County, New York",1535,132,29907,5026
1400000US36005037400,36005037400,"Census Tract 374, Bronx County, New York",1378,74,20149,3725
1400000US36005037504,36005037504,"Census Tract 375.04, Bronx County, New York",1244,57,15929,4364
1400000US36005037600,36005037600,"Census Tract 376, Bronx County, New York",695,72,44384,3617
1400000US36005037800,36005037800,"Census Tract 378, Bronx County, New York",1066,51,39369,5773
1400000US36005037900,36005037900,"Census Tract 379, Bronx County, New York",1514,98,23125,6222
1400000US36005038000,36005038000,"Census Tract 380, Bronx County, New York",1519,122,33207,4539
1400000US36005038100,36005038100,"Census Tract 381, Bronx County, New York",2124,94,26930,5978
1400000US36005038200,36005038200,"Census Tract 382, Bronx County, New York",779,77,41322,7001
1400000US36005038301,36005038301,"Census Tract 383.01, Bronx County, New York",1475,87,25668,3885
1400000US36005038302,36005038302,"Census Tract 383.02, Bronx County, New York",1793,93,16528,5718
1400000US36005038500,36005038500,"Census Tract 385, Bronx County, New York",1432,101,19063,2879
1400000US36005038600,36005038600,"Census Tract 386, Bronx County, New York",2461,180,43005,7539
1400000US36005038700,36005038700,"Census Tract 387, Bronx County, New York",1082,89,24324,8195
1400000US36005038800,36005038800,"Census Tract 388, Bronx County, New York",838,59,45196,13896
1400000US36005038900,36005038900,"Census Tract 389, Bronx County, New York",1578,101,24649,6250
1400000US36005039000,36005039000,"Census Tract 390, Bronx County, New York",944,83,34750,11294
1400000US36005039100,36005039100,"Census Tract 391, Bronx County, New York",2128,142,24010,4514
1400000US36005039200,36005039200,"Census Tract 392, Bronx County, New York",585,52,31917,14059
1400000US36005039300,36005039300,"Census Tract 393, Bronx County, New York",3039,146,15875,3099
1400000US36005039400,36005039400,"Census Tract 394, Bronx County, New York",1530,82,38365,7119
1400000US36005039500,36005039500,"Census Tract 395, Bronx County, New York",1322,107,29800,8738
1400000US36005039600,36005039600,"Census Tract 396, Bronx County, New York",1191,98,34102,12691
1400000US36005039700,36005039700,"Census Tract 397, Bronx County, New York",492,50,18988,6202
1400000US36005039800,36005039800,"Census Tract 398, Bronx County, New York",997,72,58224,7831
1400000US36005039901,36005039901,"Census Tract 399.01, Bronx County, New York",1647,83,25330,6681
1400000US36005039902,36005039902,"Census Tract 399.02, Bronx County, New York",1655,75,20924,5244
1400000US36005040100,36005040100,"Census Tract 401, Bronx County, New York",1384,91,36145,5567
1400000US36005040302,36005040302,"Census Tract 403.02, Bronx County, New York",1345,80,20268,3734
1400000US36005040303,36005040303,"Census Tract 403.03, Bronx County, New York",1436,101,30903,15353
1400000US36005040304,36005040304,"Census Tract 403.04, Bronx County, New York",1141,91,47063,16353
1400000US36005040400,36005040400,"Census Tract 404, Bronx County, New York",961,88,40254,7670
1400000US36005040501,36005040501,"Census Tract 405.01, Bronx County, New York",1184,109,29621,10915
1400000US36005040502,36005040502,"Census Tract 405.02, Bronx County, New York",2090,124,19786,3777
1400000US36005040600,36005040600,"Census Tract 406, Bronx County, New York",1097,106,32038,5772
1400000US36005040701,36005040701,"Census Tract 407.01, Bronx County, New York",1176,53,31136,13689
1400000US36005040702,36005040702,"Census Tract 407.02, Bronx County, New York",2399,144,28731,7551
1400000US36005040800,36005040800,"Census Tract 408, Bronx County, New York",1367,87,35549,7030
1400000US36005040900,36005040900,"Census Tract 409, Bronx County, New York",1248,72,57778,16862
1400000US36005041100,36005041100,"Census Tract 411, Bronx County, New York",1136,74,44569,17316
1400000US36005041300,36005041300,"Census Tract 413, Bronx County, New York",2955,110,37064,8651
1400000US36005041400,36005041400,"Census Tract 414, Bronx County, New York",1672,97,51223,2759
1400000US36005041500,36005041500,"Census Tract 415, Bronx County, New York",2125,112,41402,13010
1400000US36005041800,36005041800,"Census Tract 418, Bronx County, New York",1240,82,42946,11952
1400000US36005041900,36005041900,"Census Tract 419, Bronx County, New York",2456,114,36538,11310
1400000US36005042000,36005042000,"Census Tract 420, Bronx County, New York",1277,84,40462,6306
1400000US36005042100,36005042100,"Census Tract 421, Bronx County, New York",2227,119,52475,11602
1400000US36005042200,36005042200,"Census Tract 422, Bronx County, New York",1103,68,50994,15990
1400000US36005042300,36005042300,"Census Tract 423, Bronx County, New York",1454,48,38776,7946
1400000US36005042400,36005042400,"Census Tract 424, Bronx County, New York",787,95,48154,8694
1400000US36005042500,36005042500,"Census Tract 425, Bronx County, New York",2156,103,37173,6372
1400000US36005042600,36005042600,"Census Tract 426, Bronx County, New York",2065,123,63143,14308
1400000US36005042800,36005042800,"Census Tract 428, Bronx County, New York",689,58,72169,5227
1400000US36005042901,36005042901,"Census Tract 429.01, Bronx County, New York",1182,69,35161,10600
1400000US36005042902,36005042902,"Census Tract 429.02, Bronx County, New York",1375,87,29462,5316
