GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US36005013000,36005013000,"Census Tract 130, Bronx County, New York",1189,189
1400000US36005013100,36005013100,"Census Tract 131, Bronx County, New York",836,72
1400000US36005013200,36005013200,"Census Tract 132, Bronx County, New York",1531,180
1400000US36005013300,36005013300,"Census Tract 133, Bronx County, New York",467,187
1400000US36005013500,36005013500,"Census Tract 135, Bronx County, New York",572,42
1400000US36005013800,36005013800,"Census Tract 138, Bronx County, New York",1458,214
1400000US36005014100,36005014100,"Census Tract 141, Bronx County, New York",879,49
1400000US36005014300,36005014300,"Census Tract 143, Bronx County, New York",610,356
1400000US36005014400,36005014400,"Census Tract 144, Bronx County, New York",468,40
1400000US36005014500,36005014500,"Census Tract 145, Bronx County, New York",795,111
1400000US36005014701,36005014701,"Census Tract 147.01, Bronx County, New York",426,44
1400000US36005014702,36005014702,"Census Tract 147.02, Bronx County, New York",452,91
1400000US36005014900,36005014900,"Census Tract 149, Bronx County, New York",862,76
1400000US36005015100,36005015100,"Census Tract 151, Bronx County, New York",1039,82
1400000US36005015200,36005015200,"Census Tract 152, Bronx County, New York",1336,146
1400000US36005015300,36005015300,"Census Tract 153, Bronx County, New York",1056,73
1400000US36005015500,36005015500,"Census Tract 155, Bronx County, New York",863,102
1400000US36005015700,36005015700,"Census Tract 157, Bronx County, New York",931,156
1400000US36005015800,36005015800,"Census Tract 158, Bronx County, New York",1181,104
1400000US36005015900,36005015900,"Census Tract 159, Bronx County, New York",705,553
1400000US36005016000,36005016000,"Census Tract 160, Bronx County, New York",1719,224
1400000US36005016100,36005016100,"Census Tract 161, Bronx County, New York",597,90
1400000US36005016200,36005016200,"Census Tract 162, Bronx County, New York",1153,292
1400000US36005016300,36005016300,"Census Tract 163, Bronx County, New York",-,**
1400000US36005016400,36005016400,"Census Tract 164, Bronx County, New York",1398,72
1400000US36005016500,36005016500,"Census Tract 165, Bronx County, New York",1210,215
1400000US36005016600,36005016600,"Census Tract 166, Bronx County, New York",1173,240
1400000US36005016700,36005016700,"Census Tract 167, Bronx County, New York",975,56
1400000US36005016900,36005016900,"Census Tract 169, Bronx County, New York",773,170
1400000US36005017100,36005017100,"Census Tract 171, Bronx County, New York",-,**
1400000US36005017300,36005017300,"Census Tract 173, Bronx County, New York",725,317
1400000US36005017500,36005017500,"Census Tract 175, Bronx County, New York",820,124
1400000US36005017701,36005017701,"Census Tract 177.01, Bronx County, New York",1129,68
1400000US36005017702,36005017702,"Census Tract 177.02, Bronx County, New York",1024,72
1400000US36005017901,36005017901,"Census Tract 179.01, Bronx County, New York",1054,70
1400000US36005017902,36005017902,"Census Tract 179.02, Bronx County, New York",1080,119
1400000US36005018101,36005018101,"Census Tract 181.01, Bronx County, New York",1093,105
1400000US36005018102,36005018102,"Census Tract 181.02, Bronx County, New York",992,45
1400000US36005018301,36005018301,"Census Tract 183.01, Bronx County, New York",1078,42
1400000US36005018302,36005018302,"Census Tract 183.02, Bronx County, New York",1040,73
1400000US36005018400,36005018400,"Census Tract 184, Bronx County, New York",1239,195
1400000US36005018500,36005018500,"Census Tract 185, Bronx County, New York",891,46
1400000US36005018900,36005018900,"Census Tract 189, Bronx County, New York",976,69
1400000US36005019300,36005019300,"Census Tract 193, Bronx County, New York",699,78
1400000US36005019400,36005019400,"Census Tract 194, Bronx County, New York",1467,190
1400000US36005019500,36005019500,"Census Tract 195, Bronx County, New York",996,65
1400000US36005019700,36005019700,"Census Tract 197, Bronx County, New York",1010,41
1400000US36005019900,36005019900,"Census Tract 199, Bronx County, New York",931,56
1400000US36005020000,36005020000,"Census Tract 200, Bronx County, New York",1008,59
1400000US36005020100,36005020100,"Census Tract 201, Bronx County, New York",1026,61
1400000US36005020200,36005020200,"Census Tract 202, Bronx County, New York",1105,66
1400000US36005020400,36005020400,"Census Tract 204, Bronx County, New York",1141,55
1400000US36005020501,36005020501,"Census Tract 205.01, Bronx County, New York",839,105
1400000US36005020502,36005020502,"Census Tract 205.02, Bronx County, New York",783,296
1400000US36005020601,36005020601,"Census Tract 206.01, Bronx County, New York",1091,137
1400000US36005020900,36005020900,"Census Tract 209, Bronx County, New York",921,100
1400000US36005021001,36005021001,"Census Tract 210.01, Bronx County, New York",1111,30
1400000US36005021002,36005021002,"Census Tract 210.02, Bronx County, New York",1077,37
1400000US36005021100,36005021100,"Census Tract 211, Bronx County, New York",970,41
1400000US36005021200,36005021200,"Census Tract 212, Bronx County, New York",1135,29
1400000US36005021301,36005021301,"Census Tract 213.01, Bronx County, New York",651,352
1400000US36005021302,36005021302,"Census Tract 213.02, Bronx County, New York",961,38
1400000US36005021501,36005021501,"Census Tract 215.01, Bronx County, New York",984,89
1400000US36005021502,36005021502,"Census Tract 215.02, Bronx County, New York",939,41
1400000US36005021601,36005021601,"Census Tract 216.01, Bronx County, New York",1097,52
1400000US36005021602,36005021602,"Census Tract 216.02, Bronx County, New York",1150,52
1400000US36005021700,36005021700,"Census Tract 217, Bronx County, New York",953,55
1400000US36005021800,36005021800,"Census Tract 218, Bronx County, New York",1092,47
1400000US36005021900,36005021900,"Census Tract 219, Bronx County, New York",959,34
1400000US36005022000,36005022000,"Census Tract 220, Bronx County, New York",1172,197
1400000US36005022101,36005022101,"Census Tract 221.01, Bronx County, New York",1004,74
1400000US36005022102,36005022102,"Census Tract 221.02, Bronx County, New York",1012,60
1400000US36005022200,36005022200,"Census Tract 222, Bronx County, New York",1125,51
1400000US36005022300,36005022300,"Census Tract 223, Bronx County, New York",986,103
1400000US36005022401,36005022401,"Census Tract 224.01, Bronx County, New York",1147,45
1400000US36005022403,36005022403,"Census Tract 224.03, Bronx County, New York",1096,51
1400000US36005022404,36005022404,"Census Tract 224.04, Bronx County, New York",1100,47
1400000US36005022500,36005022500,"Census Tract 225, Bronx County, New York",1070,94
1400000US36005022701,36005022701,"Census Tract 227.01, Bronx County, New York",1039,58
1400000US36005022702,36005022702,"Census Tract 227.02, Bronx County, New York",952,48
1400000US36005022703,36005022703,"Census Tract 227.03, Bronx County, New York",1143,92
1400000US36005022800,36005022800,"Census Tract 228, Bronx County, New York",1174,46
1400000US36005022901,36005022901,"Census Tract 229.01, Bronx County, New York",1011,53
1400000US36005022902,36005022902,"Census Tract 229.02, Bronx County, New York",990,88
1400000US36005023000,36005023000,"Census Tract 230, Bronx County, New York",1121,97
1400000US36005023100,36005023100,"Census Tract 231, Bronx County, New York",1070,124
1400000US36005023200,36005023200,"Census Tract 232, Bronx County, New York",1257,134
1400000US36005023301,36005023301,"Census Tract 233.01, Bronx County, New York",1019,69
1400000US36005023302,36005023302,"Census Tract 233.02, Bronx County, New York",1124,118
1400000US36005023501,36005023501,"Census Tract 235.01, Bronx County, New York",1050,60
1400000US36005023502,36005023502,"Census Tract 235.02, Bronx County, New York",946,65
1400000US36005023600,36005023600,"Census Tract 236, Bronx County, New York",1168,143
1400000US36005023702,36005023702,"Census Tract 237.02, Bronx County, New York",800,312
1400000US36005023703,36005023703,"Census Tract 237.03, Bronx County, New York",1009,53
1400000US36005023704,36005023704,"Census Tract 237.04, Bronx County, New York",1124,61
1400000US36005023800,36005023800,"Census Tract 238, Bronx County, New York",1291,152
1400000US36005023900,36005023900,"Census Tract 239, Bronx County, New York",1086,50
1400000US36005024000,36005024000,"Census Tract 240, Bronx County, New York",1213,126
1400000US36005024100,36005024100,"Census Tract 241, Bronx County, New York",985,53
1400000US36005024300,36005024300,"Census Tract 243, Bronx County, New York",919,50
1400000US36005024400,36005024400,"Census Tract 244, Bronx County, New York",1251,146
1400000US36005024501,36005024501,"Census Tract 245.01, Bronx County, New York",919,142
1400000US36005024502,36005024502,"Census Tract 245.02, Bronx County, New York",862,64
1400000US36005024600,36005024600,"Census Tract 246, Bronx County, New York",1287,124
1400000US36005024700,36005024700,"Census Tract 247, Bronx County, New York",1164,75
1400000US36005024800,36005024800,"Census Tract 248, Bronx County, New York",1267,88
1400000US36005024900,36005024900,"Census Tract 249, Bronx County, New York",-,**
1400000US36005025000,36005025000,"Census Tract 250, Bronx County, New York",1235,226
1400000US36005025100,36005025100,"Census Tract 251, Bronx County, New York",1078,82
1400000US36005025200,36005025200,"Census Tract 252, Bronx County, New York",1141,144
1400000US36005025300,36005025300,"Census Tract 253, Bronx County, New York",975,75
1400000US36005025400,36005025400,"Census Tract 254, Bronx County, New York",1141,73
1400000US36005025500,36005025500,"Census Tract 255, Bronx County, New York",980,109
1400000US36005025600,36005025600,"Census Tract 256, Bronx County, New York",1190,104
1400000US36005025700,36005025700,"Census Tract 257, Bronx County, New York",1091,123
1400000US36005026100,36005026100,"Census Tract 261, Bronx County, New York",1010,103
1400000US36005026300,36005026300,"Census Tract 263, Bronx County, New York",1074,106
1400000US36005026400,36005026400,"Census Tract 264, Bronx County, New York",1487,199
1400000US36005026500,36005026500,"Census Tract 265, Bronx County, New York",1020,63
1400000US36005026601,36005026601,"Census Tract 266.01, Bronx County, New York",1145,62
1400000US36005026602,36005026602,"Census Tract 266.02, Bronx County, New York",1103,51
1400000US36005026701,36005026701,"Census Tract 267.01, Bronx County, New York",1069,53
1400000US36005026702,36005026702,"Census Tract 267.02, Bronx County, New York",1092,47
1400000US36005026900,36005026900,"Census Tract 269, Bronx County, New York",979,100
1400000US36005027300,36005027300,"Census Tract 273, Bronx County, New York",1083,72
1400000US36005027401,36005027401,"Census Tract 274.01, Bronx County, New York",1575,152
1400000US36005027402,36005027402,"Census Tract 274.02, Bronx County, New York",1323,258
1400000US36005027600,36005027600,"Census Tract 276, Bronx County, New York",1208,827
1400000US36005027700,36005027700,"Census Tract 277, Bronx County, New York",928,41
1400000US36005027900,36005027900,"Census Tract 279, Bronx County, New York",1159,66
1400000US36005028100,36005028100,"Census Tract 281, Bronx County, New York",1000,74
1400000US36005028300,36005028300,"Census Tract 283, Bronx County, New York",806,275
1400000US36005028400,36005028400,"Census Tract 284, Bronx County, New York",1824,453
1400000US36005028500,36005028500,"Census Tract 285, Bronx County, New York",1163,77
1400000US36005028600,36005028600,"Census Tract 286, Bronx County, New York",1283,159
1400000US36005028700,36005028700,"Census Tract 287, Bronx County, New York",1312,93
1400000US36005028800,36005028800,"Census Tract 288, Bronx County, New York",1161,99
1400000US36005028900,36005028900,"Census Tract 289, Bronx County, New York",1173,62
1400000US36005029301,36005029301,"Census Tract 293.01, Bronx County, New York",1087,153
1400000US36005029302,36005029302,"Census Tract 293.02, Bronx County, New York",1862,86
1400000US36005029500,36005029500,"Census Tract 295, Bronx County, New York",1662,107
1400000US36005029600,36005029600,"Census Tract 296, Bronx County, New York",1000,61
1400000US36005029700,36005029700,"Census Tract 297, Bronx County, New York",1246,175
1400000US36005030000,36005030000,"Census Tract 300, Bronx County, New York",1145,71
1400000US36005030100,36005030100,"Census Tract 301, Bronx County, New York",909,712
1400000US36005030200,36005030200,"Census Tract 302, Bronx County, New York",892,41
1400000US36005030701,36005030701,"Census Tract 307.01, Bronx County, New York",1582,168
1400000US36005030900,36005030900,"Census Tract 309, Bronx County, New York",1615,197
1400000US36005031000,36005031000,"Census Tract 310, Bronx County, New York",1415,109
1400000US36005031200,36005031200,"Census Tract 312, Bronx County, New York",1681,167
1400000US36005031400,36005031400,"Census Tract 314, Bronx County, New York",1177,246
1400000US36005031600,36005031600,"Census Tract 316, Bronx County, New York",1504,300
1400000US36005031800,36005031800,"Census Tract 318, Bronx County, New York",1872,232
1400000US36005031900,36005031900,"Census Tract 319, Bronx County, New York",-,**
1400000US36005032300,36005032300,"Census Tract 323, Bronx County, New York",1167,104
1400000US36005032400,36005032400,"Census Tract 324, Bronx County, New York",581,71
1400000US36005032600,36005032600,"Census Tract 326, Bronx County, New York",1475,176
1400000US36005032800,36005032800,"Census Tract 328, Bronx County, New York",920,87
1400000US36005033000,36005033000,"Census Tract 330, Bronx County, New York",1040,56
1400000US36005033201,36005033201,"Census Tract 332.01, Bronx County, New York",1010,123
1400000US36005033202,36005033202,"Census Tract 332.02, Bronx County, New York",1082,74
1400000US36005033400,36005033400,"Census Tract 334, Bronx County, New York",1166,91
1400000US36005033500,36005033500,"Census Tract 335, Bronx County, New York",1150,182
1400000US36005033600,36005033600,"Census Tract 336, Bronx County, New York",863,50
1400000US36005033700,36005033700,"Census Tract 337, Bronx County, New York",1721,192
1400000US36005033800,36005033800,"Census Tract 338, Bronx County, New York",1187,78
1400000US36005034000,36005034000,"Census Tract 340, Bronx County, New York",1115,61
1400000US36005034200,36005034200,"Census Tract 342, Bronx County, New York",1264,112
1400000US36005034300,36005034300,"Census Tract 343, Bronx County, New York",1140,77
1400000US36005034400,36005034400,"Census Tract 344, Bronx County, New York",1159,381
1400000US36005034500,36005034500,"Census Tract 345, Bronx County, New York",1260,90
1400000US36005034800,36005034800,"Census Tract 348, Bronx County, New York",603,134
1400000US36005035000,36005035000,"Census Tract 350, Bronx County, New York",1302,194
1400000US36005035100,36005035100,"Census Tract 351, Bronx County, New York",1197,120
1400000US36005035600,36005035600,"Census Tract 356, Bronx County, New York",1455,145
1400000US36005035800,36005035800,"Census Tract 358, Bronx County, New York",1246,317
1400000US36005035900,36005035900,"Census Tract 359, Bronx County, New York",969,92
1400000US36005036000,36005036000,"Census Tract 360, Bronx County, New York",1055,169
1400000US36005036100,36005036100,"Census Tract 361, Bronx County, New York",448,110
1400000US36005036300,36005036300,"Census Tract 363, Bronx County, New York",946,177
1400000US36005036400,36005036400,"Census Tract 364, Bronx County, New York",1242,122
1400000US36005036501,36005036501,"Census Tract 365.01, Bronx County, New York",1019,117
1400000US36005036502,36005036502,"Census Tract 365.02, Bronx County, New York",893,80
1400000US36005036700,36005036700,"Census Tract 367, Bronx County, New York",946,166
1400000US36005036800,36005036800,"Census Tract 368, Bronx County, New York",1225,388
1400000US36005036901,36005036901,"Census Tract 369.01, Bronx County, New York",1021,151
1400000US36005036902,36005036902,"Census Tract 369.02, Bronx County, New York",777,47
1400000US36005037000,36005037000,"Census Tract 370, Bronx County, New York",1430,153
1400000US36005037100,36005037100,"Census Tract 371, Bronx County, New York",783,121
1400000US36005037200,36005037200,"Census Tract 372, Bronx County, New York",1162,76
1400000US36005037300,36005037300,"Census Tract 373, Bronx County, New York",1098,62
1400000US36005037400,36005037400,"Census Tract 374, Bronx County, New York",695,76
1400000US36005037504,36005037504,"Census Tract 375.04, Bronx County, New York",790,55
1400000US36005037600,36005037600,"Census Tract 376, Bronx County, New York",1128,149
1400000US36005037800,36005037800,"Census Tract 378, Bronx County, New York",1168,128
1400000US36005037900,36005037900,"Census Tract 379, Bronx County, New York",1057,64
1400000US36005038000,36005038000,"Census Tract 380, Bronx County, New York",965,34
1400000US36005038100,36005038100,"Census Tract 381, Bronx County, New York",1005,79
1400000US36005038200,36005038200,"Census Tract 382, Bronx County, New York",1340,173
1400000US36005038301,36005038301,"Census Tract 383.01, Bronx County, New York",1049,90
1400000US36005038302,36005038302,"Census Tract 383.02, Bronx County, New York",927,94
1400000US36005038500,36005038500,"Census Tract 385, Bronx County, New York",1026,115
1400000US36005038600,36005038600,"Census Tract 386, Bronx County, New York",1228,99
1400000US36005038700,36005038700,"Census Tract 387, Bronx County, New York",1107,65
1400000US36005038800,36005038800,"Census Tract 388, Bronx County, New York",1161,128
1400000US36005038900,36005038900,"Census Tract 389, Bronx County, New York",1111,91
1400000US36005039000,36005039000,"Census Tract 390, Bronx County, New York",1240,169
1400000US36005039100,36005039100,"Census Tract 391, Bronx County, New York",1047,53
1400000US36005039200,36005039200,"Census Tract 392, Bronx County, New York",1067,90
1400000US36005039300,36005039300,"Census Tract 393, Bronx County, New York",855,82
1400000US36005039400,36005039400,"Census Tract 394, Bronx County, New York",1045,74
1400000US36005039500,36005039500,"Census Tract 395, Bronx County, New York",786,93
1400000US36005039600,36005039600,"Census Tract 396, Bronx County, New York",1354,232
1400000US36005039700,36005039700,"Census Tract 397, Bronx County, New York",826,128
1400000US36005039800,36005039800,"Census Tract 398, Bronx County, New York",1160,177
1400000US36005039901,36005039901,"Census Tract 399.01, Bronx County, New York",1058,79
1400000US36005039902,36005039902,"Census Tract 399.02, Bronx County, New York",1052,40
1400000US36005040100,36005040100,"Census Tract 401, Bronx County, New York",1152,59
1400000US36005040302,36005040302,"Census Tract 403.02, Bronx County, New York",998,55
1400000US36005040303,36005040303,"Census Tract 403.03, Bronx County, New York",1047,86
1400000US36005040304,36005040304,"Census Tract 403.04, Bronx County, New York",1154,77
1400000US36005040400,36005040400,"Census Tract 404, Bronx County, New York",1185,160
1400000US36005040501,36005040501,"Census Tract 405.01, Bronx County, New York",1118,47
1400000US36005040502,36005040502,"Census Tract 405.02, Bronx County, New York",1095,63
1400000US36005040600,36005040600,"Census Tract 406, Bronx County, New York",1143,71
1400000US36005040701,36005040701,"Census Tract 407.01, Bronx County, New York",1174,47
1400000US36005040702,36005040702,"Census Tract 407.02, Bronx County, New York",1007,61
1400000US36005040800,36005040800,"Census Tract 408, Bronx County, New York",1134,39
1400000US36005040900,36005040900,"Census Tract 409, Bronx County, New York",964,95
1400000US36005041100,36005041100,"Census Tract 411, Bronx County, New York",1195,130
1400000US36005041300,36005041300,"Census Tract 413, Bronx County, New York",1111,55
1400000US36005041400,36005041400,"Census Tract 414, Bronx County, New York",1126,92
1400000US36005041500,36005041500,"Census Tract 415, Bronx County, New York",1129,40
1400000US36005041800,36005041800,"Census Tract 418, Bronx County, New York",1079,60
1400000US36005041900,36005041900,"Census Tract 419, Bronx County, New York",1086,46
1400000US36005042000,36005042000,"Census Tract 420, Bronx County, New York",1114,44
1400000US36005042100,36005042100,"Census Tract 421, Bronx County, New York",1074,49
1400000US36005042200,36005042200,"Census Tract 422, Bronx County, New York",1162,165
1400000US36005042300,36005042300,"Census Tract 423, Bronx County, New York",1164,47
1400000US36005042400,36005042400,"Census Tract 424, Bronx County, New York",1228,220
1400000US36005042500,36005042500,"Census Tract 425, Bronx County, New York",1164,63
1400000US36005042600,36005042600,"Census Tract 426, Bronx County, New York",1531,152
1400000US36005042800,36005042800,"Census Tract 428, Bronx County, New York",1183,138
1400000US36005042901,36005042901,"Census Tract 429.01, Bronx County, New York",1074,49
1400000US36005042902,36005042902,"Census Tract 429.02, Bronx County, New York",1091,50
1400000US36005043000,36005043000,"Census Tract 430, Bronx County, New York",875,125
1400000US36005043100,36005043100,"Census Tract 431, Bronx County, New York",1081,27
1400000US36005043400,36005043400,"Census Tract 434, Bronx County, New York",1110,46
1400000US36005043500,36005043500,"Census Tract 435, Bronx County, New York",-,**
1400000US36005043600,36005043600,"Census Tract 436, Bronx County, New York",1472,319
1400000US36005044200,36005044200,"Census Tract 442, Bronx County, New York",1011,173
1400000US36005044400,36005044400,"Census Tract 444, Bronx County, New York",1401,184
1400000US36005044800,36005044800,"Census Tract 448, Bronx County, New York",1738,91
1400000US36005044901,36005044901,"Census Tract 449.01, Bronx County, New York",1022,131
1400000US36005044902,36005044902,"Census Tract 449.02, Bronx County, New York",1261,138
1400000US36005045101,36005045101,"Census Tract 451.01, Bronx County, New York",1256,88
1400000US36005045102,36005045102,"Census Tract 451.02, Bronx County, New York",1195,107
1400000US36005045600,36005045600,"Census Tract 456, Bronx County, New York",1287,137
1400000US36005045800,36005045800,"Census Tract 458, Bronx County, New York",550,52
1400000US36005046000,36005046000,"Census Tract 460, Bronx County, New York",796,121
1400000US36005046201,36005046201,"Census Tract 462.01, Bronx County, New York",871,39
1400000US36005046202,36005046202,"Census Tract 462.02, Bronx County, New York",721,234
1400000US36005048400,36005048400,"Census Tract 484, Bronx County, New York",1381,244
1400000US36005050400,36005050400,"Census Tract 504, Bronx County, New York",-,**
1400000US36005051600,36005051600,"Census Tract 516, Bronx County, New York",1276,147
1400000US36047000100,36047000100,"Census Tract 1, Kings County, New York",1418,274
1400000US36047000200,36047000200,"Census Tract 2, Kings County, New York",1241,316
1400000US36047000301,36047000301,"Census Tract 3.01, Kings County, New York",1729,147
1400000US36047000501,36047000501,"Census Tract 5.01, Kings County, New York",1886,246
1400000US36047000502,36047000502,"Census Tract 5.02, Kings County, New York",1746,210
1400000US36047000700,36047000700,"Census Tract 7, Kings County, New York",1871,146
1400000US36047000900,36047000900,"Census Tract 9, Kings County, New York","2,000+",***
1400000US36047001100,36047001100,"Census Tract 11, Kings County, New York","2,000+",***
1400000US36047001300,36047001300,"Census Tract 13, Kings County, New York",1707,323
1400000US36047001500,36047001500,"Census Tract 15, Kings County, New York",1731,184
1400000US36047001800,36047001800,"Census Tract 18, Kings County, New York",-,**
1400000US36047002000,36047002000,"Census Tract 20, Kings County, New York",1314,71
1400000US36047002100,36047002100,"Census Tract 21, Kings County, New York","2,000+",***
1400000US36047002200,36047002200,"Census Tract 22, Kings County, New York",966,54
1400000US36047002300,36047002300,"Census Tract 23, Kings County, New York",387,42
1400000US36047002901,36047002901,"Census Tract 29.01, Kings County, New York",326,31
1400000US36047003000,36047003000,"Census Tract 30, Kings County, New York",1342,138
1400000US36047003100,36047003100,"Census Tract 31, Kings County, New York",1385,141
1400000US36047003300,36047003300,"Census Tract 33, Kings County, New York",1835,218
1400000US36047003400,36047003400,"Census Tract 34, Kings County, New York",1345,105
1400000US36047003500,36047003500,"Census Tract 35, Kings County, New York",955,88
1400000US36047003600,36047003600,"Census Tract 36, Kings County, New York",1222,110
1400000US36047003700,36047003700,"Census Tract 37, Kings County, New York",1862,265
1400000US36047003800,36047003800,"Census Tract 38, Kings County, New York",1490,230
1400000US36047003900,36047003900,"Census Tract 39, Kings County, New York",1536,158
1400000US36047004100,36047004100,"Census Tract 41, Kings County, New York",1825,240
1400000US36047004300,36047004300,"Census Tract 43, Kings County, New York",1464,285
1400000US36047004400,36047004400,"Census Tract 44, Kings County, New York",1073,162
1400000US36047004500,36047004500,"Census Tract 45, Kings County, New York",1876,233
1400000US36047004600,36047004600,"Census Tract 46, Kings County, New York",1432,627
1400000US36047004700,36047004700,"Census Tract 47, Kings County, New York",1234,664
1400000US36047004900,36047004900,"Census Tract 49, Kings County, New York",1534,175
1400000US36047005000,36047005000,"Census Tract 50, Kings County, New York",1430,84
1400000US36047005100,36047005100,"Census Tract 51, Kings County, New York",1744,172
1400000US36047005201,36047005201,"Census Tract 52.01, Kings County, New York",494,326
