GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US36005004100,36005004100,"Census Tract 41, Bronx County, New York",6116,720,1964,653,2105,463,87,93,179,159,0,123,1645,481,136,131,59,86,77,102
1400000US36005004200,36005004200,"Census Tract 42, Bronx County, New York",6973,718,604,214,3279,497,0,123,0,123,0,123,2818,741,272,223,75,158,197,154
1400000US36005004300,36005004300,"Census Tract 43, Bronx County, New York",4647,571,977,340,1557,428,0,123,188,237,0,123,1641,618,284,202,128,127,156,150
1400000US36005004400,36005004400,"Census Tract 44, Bronx County, New York",4401,527,659,270,1910,416,0,123,304,271,0,123,1287,422,241,206,232,206,9,15
1400000US36005004600,36005004600,"Census Tract 46, Bronx County, New York",1557,650,214,119,415,165,0,123,0,123,0,123,925,628,3,9,3,9,0,123
1400000US36005004800,36005004800,"Census Tract 48, Bronx County, New York",3954,466,624,337,968,278,29,44,199,186,0,123,1937,526,197,173,75,99,122,144
1400000US36005005001,36005005001,"Census Tract 50.01, Bronx County, New York",4729,576,709,515,2191,592,0,123,0,123,0,123,1588,492,241,186,180,166,61,80
1400000US36005005002,36005005002,"Census Tract 50.02, Bronx County, New York",5306,660,661,281,1164,461,241,379,201,202,0,123,2776,756,263,244,227,226,36,56
1400000US36005005100,36005005100,"Census Tract 51, Bronx County, New York",5361,458,908,285,2545,416,60,74,96,80,0,123,1557,336,195,150,93,68,102,110
1400000US36005005200,36005005200,"Census Tract 52, Bronx County, New York",1707,285,127,94,601,257,0,123,0,123,0,123,702,264,277,180,251,177,26,44
1400000US36005005300,36005005300,"Census Tract 53, Bronx County, New York",3640,431,345,199,2384,331,0,123,0,123,0,123,723,305,188,120,103,78,85,81
1400000US36005005400,36005005400,"Census Tract 54, Bronx County, New York",6323,777,722,309,1659,343,0,123,120,107,0,123,3428,800,394,333,297,282,97,154
1400000US36005005600,36005005600,"Census Tract 56, Bronx County, New York",2267,288,326,224,771,218,0,123,50,68,0,123,946,298,174,111,151,106,23,27
1400000US36005005902,36005005902,"Census Tract 59.02, Bronx County, New York",2397,365,620,247,1068,294,25,38,0,123,0,123,684,245,0,123,0,123,0,123
1400000US36005006000,36005006000,"Census Tract 60, Bronx County, New York",1317,330,102,88,122,138,0,123,0,123,0,123,1073,393,20,34,20,34,0,123
1400000US36005006100,36005006100,"Census Tract 61, Bronx County, New York",3266,288,85,92,2738,284,0,123,11,17,0,123,318,196,114,84,64,76,50,37
1400000US36005006200,36005006200,"Census Tract 62, Bronx County, New York",6578,812,731,271,2644,736,0,123,0,123,0,123,2294,811,909,573,651,487,258,292
1400000US36005006300,36005006300,"Census Tract 63, Bronx County, New York",5537,473,1498,435,2129,449,58,54,276,99,0,123,1475,431,101,73,62,68,39,30
1400000US36005006400,36005006400,"Census Tract 64, Bronx County, New York",3722,520,279,130,1585,356,26,41,197,286,0,123,1410,462,225,145,175,140,50,45
1400000US36005006500,36005006500,"Census Tract 65, Bronx County, New York",5228,619,669,309,1835,550,0,123,128,113,0,123,2422,584,174,134,123,129,51,42
1400000US36005006700,36005006700,"Census Tract 67, Bronx County, New York",7535,825,1016,552,2936,839,178,307,13,21,0,123,3219,873,173,138,135,125,38,50
1400000US36005006800,36005006800,"Census Tract 68, Bronx County, New York",2671,415,452,247,988,261,0,123,160,135,0,123,978,395,93,107,21,33,72,102
1400000US36005006900,36005006900,"Census Tract 69, Bronx County, New York",5582,466,1315,458,2731,559,29,40,0,123,0,123,1206,312,301,218,290,217,11,18
1400000US36005007000,36005007000,"Census Tract 70, Bronx County, New York",4313,632,417,189,1373,454,62,99,357,238,0,123,1755,476,349,213,203,105,146,188
1400000US36005007100,36005007100,"Census Tract 71, Bronx County, New York",2221,379,559,272,1222,384,63,81,0,123,0,123,361,178,16,26,0,123,16,26
1400000US36005007200,36005007200,"Census Tract 72, Bronx County, New York",5777,622,941,363,749,287,0,123,1775,515,0,123,2112,585,200,180,187,183,13,20
1400000US36005007300,36005007300,"Census Tract 73, Bronx County, New York",3526,420,1212,463,1244,367,10,16,0,123,0,123,897,311,163,143,29,39,134,150
1400000US36005007400,36005007400,"Census Tract 74, Bronx County, New York",3773,443,523,223,1436,364,0,123,203,259,0,123,1454,364,157,128,126,118,31,46
1400000US36005007500,36005007500,"Census Tract 75, Bronx County, New York",4277,405,938,261,1372,302,0,123,11,18,0,123,1841,413,115,83,105,81,10,17
1400000US36005007600,36005007600,"Census Tract 76, Bronx County, New York",5589,625,741,293,1129,284,69,81,327,250,23,35,2900,604,400,199,214,147,186,163
1400000US36005007700,36005007700,"Census Tract 77, Bronx County, New York",1748,248,512,215,346,194,0,123,47,77,0,123,826,285,17,32,0,123,17,32
1400000US36005007800,36005007800,"Census Tract 78, Bronx County, New York",6102,771,956,351,1131,590,0,123,307,194,0,123,3047,695,661,293,514,280,147,127
1400000US36005007900,36005007900,"Census Tract 79, Bronx County, New York",5930,671,1747,558,2021,483,0,123,88,138,0,123,1858,647,216,121,117,81,99,78
1400000US36005008300,36005008300,"Census Tract 83, Bronx County, New York",6159,739,1655,583,2052,660,0,123,0,123,0,123,2232,726,220,182,142,156,78,100
1400000US36005008400,36005008400,"Census Tract 84, Bronx County, New York",2508,406,264,170,1054,326,9,41,0,123,0,123,1120,444,61,64,34,41,27,45
1400000US36005008500,36005008500,"Census Tract 85, Bronx County, New York",5541,682,819,344,1852,519,0,123,17,27,0,123,2697,589,156,103,108,88,48,45
1400000US36005008600,36005008600,"Census Tract 86, Bronx County, New York",3835,458,480,205,1424,324,0,123,20,31,0,123,1766,458,145,104,70,72,75,72
1400000US36005008700,36005008700,"Census Tract 87, Bronx County, New York",6294,810,895,398,1119,338,0,123,54,84,0,123,4081,880,145,94,117,89,28,42
1400000US36005008900,36005008900,"Census Tract 89, Bronx County, New York",3057,534,648,251,544,323,0,123,34,37,0,123,1381,460,450,340,143,131,307,266
1400000US36005009000,36005009000,"Census Tract 90, Bronx County, New York",3747,519,1117,506,976,342,10,15,106,155,0,123,1528,411,10,15,10,15,0,123
1400000US36005009200,36005009200,"Census Tract 92, Bronx County, New York",5419,766,615,225,663,367,0,123,714,421,0,123,3308,778,119,120,16,26,103,118
1400000US36005009300,36005009300,"Census Tract 93, Bronx County, New York",6667,827,2252,534,2321,489,48,77,7,13,0,123,1711,547,328,130,229,121,99,70
1400000US36005009600,36005009600,"Census Tract 96, Bronx County, New York",2302,343,402,176,403,193,14,21,245,197,42,79,1045,315,151,100,96,95,55,45
1400000US36005009800,36005009800,"Census Tract 98, Bronx County, New York",5145,395,1014,281,1816,456,97,145,220,164,0,123,1816,509,182,106,79,71,103,86
1400000US36005011000,36005011000,"Census Tract 110, Bronx County, New York",113,139,20,29,0,123,0,123,0,123,0,123,93,151,0,123,0,123,0,123
1400000US36005011502,36005011502,"Census Tract 115.02, Bronx County, New York",4663,574,1582,425,1510,435,20,31,43,57,0,123,1308,346,200,119,184,113,16,27
1400000US36005011700,36005011700,"Census Tract 117, Bronx County, New York",1336,253,560,223,525,162,0,123,0,123,0,123,251,130,0,123,0,123,0,123
1400000US36005011800,36005011800,"Census Tract 118, Bronx County, New York",4690,437,3886,443,21,19,10,15,161,105,0,123,602,255,10,15,10,15,0,123
1400000US36005011900,36005011900,"Census Tract 119, Bronx County, New York",5310,377,660,292,1592,328,11,19,15,24,9,14,2689,408,334,175,201,159,133,99
1400000US36005012101,36005012101,"Census Tract 121.01, Bronx County, New York",2775,507,354,204,962,508,0,123,7,12,0,123,1257,339,195,154,75,74,120,143
1400000US36005012102,36005012102,"Census Tract 121.02, Bronx County, New York",1410,166,173,114,383,176,0,123,5,24,0,123,849,213,0,123,0,123,0,123
1400000US36005012300,36005012300,"Census Tract 123, Bronx County, New York",3024,343,525,240,866,180,0,123,0,123,0,123,1611,326,22,27,15,24,7,12
1400000US36005012500,36005012500,"Census Tract 125, Bronx County, New York",3180,426,475,256,1322,393,0,123,0,123,0,123,1347,404,36,56,0,123,36,56
1400000US36005012701,36005012701,"Census Tract 127.01, Bronx County, New York",2376,383,590,259,653,304,0,123,67,91,0,123,1013,363,53,58,28,44,25,40
1400000US36005012901,36005012901,"Census Tract 129.01, Bronx County, New York",2952,477,743,297,1055,232,50,76,17,26,0,123,1075,407,12,18,12,18,0,123
1400000US36005013000,36005013000,"Census Tract 130, Bronx County, New York",1134,196,830,209,61,59,0,123,0,123,0,123,174,159,69,73,69,73,0,123
1400000US36005013100,36005013100,"Census Tract 131, Bronx County, New York",4769,528,712,331,1816,577,19,26,67,72,0,123,1993,499,162,140,88,77,74,122
1400000US36005013200,36005013200,"Census Tract 132, Bronx County, New York",6135,657,3234,547,697,294,15,22,99,97,0,123,1984,680,106,105,39,60,67,86
1400000US36005013300,36005013300,"Census Tract 133, Bronx County, New York",6370,680,168,133,3430,546,0,123,47,77,0,123,2655,567,70,75,28,41,42,64
1400000US36005013500,36005013500,"Census Tract 135, Bronx County, New York",3256,476,166,115,1913,471,60,59,0,123,0,123,942,261,175,160,95,119,80,111
1400000US36005013800,36005013800,"Census Tract 138, Bronx County, New York",3182,562,2423,429,51,54,0,123,326,351,0,123,345,230,37,45,20,32,17,30
1400000US36005014100,36005014100,"Census Tract 141, Bronx County, New York",2247,260,884,268,630,252,54,86,45,64,0,123,576,359,58,46,23,28,35,40
1400000US36005014300,36005014300,"Census Tract 143, Bronx County, New York",565,190,17,25,309,137,0,123,0,123,0,123,219,159,20,33,0,123,20,33
1400000US36005014400,36005014400,"Census Tract 144, Bronx County, New York",5184,535,930,330,1770,342,265,345,85,117,0,123,1805,441,329,191,196,165,133,116
1400000US36005014500,36005014500,"Census Tract 145, Bronx County, New York",5728,566,273,138,2733,331,36,46,0,123,0,123,2405,610,281,166,199,134,82,55
1400000US36005014701,36005014701,"Census Tract 147.01, Bronx County, New York",5544,622,595,355,2611,498,0,123,6,12,0,123,2324,502,8,18,8,18,0,123
1400000US36005014702,36005014702,"Census Tract 147.02, Bronx County, New York",5087,537,341,249,2404,556,214,316,0,123,0,123,2045,505,83,83,67,79,16,26
1400000US36005014900,36005014900,"Census Tract 149, Bronx County, New York",3768,355,330,126,1773,288,0,123,0,123,0,123,1588,347,77,69,25,30,52,62
1400000US36005015100,36005015100,"Census Tract 151, Bronx County, New York",5309,645,390,175,2622,540,0,123,0,123,0,123,2048,519,249,177,202,140,47,54
1400000US36005015200,36005015200,"Census Tract 152, Bronx County, New York",2136,410,1209,341,159,191,0,123,54,87,0,123,714,235,0,123,0,123,0,123
1400000US36005015300,36005015300,"Census Tract 153, Bronx County, New York",3779,482,314,215,1925,378,10,16,39,64,0,123,1268,405,223,186,85,74,138,166
1400000US36005015500,36005015500,"Census Tract 155, Bronx County, New York",3494,513,472,234,884,260,0,123,0,123,0,123,2031,644,107,124,107,124,0,123
1400000US36005015700,36005015700,"Census Tract 157, Bronx County, New York",3102,415,131,109,1162,276,120,135,114,109,0,123,1505,322,70,109,70,109,0,123
1400000US36005015800,36005015800,"Census Tract 158, Bronx County, New York",1261,246,790,344,197,201,18,29,55,94,0,123,130,158,71,76,35,43,36,59
1400000US36005015900,36005015900,"Census Tract 159, Bronx County, New York",2942,539,551,335,196,159,0,123,0,123,0,123,1873,484,322,253,140,107,182,233
1400000US36005016000,36005016000,"Census Tract 160, Bronx County, New York",3572,482,2430,567,110,147,19,30,15,24,0,123,977,503,21,35,0,123,21,35
1400000US36005016100,36005016100,"Census Tract 161, Bronx County, New York",4253,462,419,197,1341,325,0,123,0,123,0,123,2413,465,80,92,80,92,0,123
1400000US36005016200,36005016200,"Census Tract 162, Bronx County, New York",1605,250,1208,213,40,45,0,123,125,159,0,123,66,56,166,62,20,31,146,43
1400000US36005016300,36005016300,"Census Tract 163, Bronx County, New York",416,173,42,48,227,93,0,123,0,123,0,123,125,65,22,18,22,18,0,123
1400000US36005016400,36005016400,"Census Tract 164, Bronx County, New York",1040,165,884,145,3,7,0,123,0,123,0,123,124,109,29,34,29,34,0,123
1400000US36005016500,36005016500,"Census Tract 165, Bronx County, New York",1219,215,58,50,767,405,0,123,5,11,0,123,384,316,5,11,5,11,0,123
1400000US36005016600,36005016600,"Census Tract 166, Bronx County, New York",2416,316,1850,367,66,57,10,20,58,69,0,123,419,232,13,18,9,14,4,11
1400000US36005016700,36005016700,"Census Tract 167, Bronx County, New York",1910,258,114,159,1213,259,0,123,0,123,0,123,583,227,0,123,0,123,0,123
1400000US36005016900,36005016900,"Census Tract 169, Bronx County, New York",2174,491,96,64,1251,406,0,123,0,123,0,123,814,262,13,18,13,18,0,123
1400000US36005017100,36005017100,"Census Tract 171, Bronx County, New York",0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36005017300,36005017300,"Census Tract 173, Bronx County, New York",5437,677,897,429,2440,428,29,46,222,195,0,123,1469,425,380,255,221,187,159,167
1400000US36005017500,36005017500,"Census Tract 175, Bronx County, New York",6529,619,382,220,2935,449,13,21,21,35,0,123,3046,664,132,104,24,28,108,99
1400000US36005017701,36005017701,"Census Tract 177.01, Bronx County, New York",3867,550,364,229,1797,505,0,123,0,123,0,123,1633,551,73,75,0,123,73,75
1400000US36005017702,36005017702,"Census Tract 177.02, Bronx County, New York",4269,706,483,471,2109,467,0,123,0,123,0,123,1646,584,31,47,31,47,0,123
1400000US36005017901,36005017901,"Census Tract 179.01, Bronx County, New York",5244,616,802,430,1351,489,0,123,96,105,0,123,2918,794,77,97,77,97,0,123
1400000US36005017902,36005017902,"Census Tract 179.02, Bronx County, New York",3476,624,441,251,1468,491,85,156,30,46,0,123,1413,497,39,50,25,42,14,24
1400000US36005018101,36005018101,"Census Tract 181.01, Bronx County, New York",3088,427,388,233,1789,364,0,123,4,13,0,123,766,286,141,167,141,167,0,123
1400000US36005018102,36005018102,"Census Tract 181.02, Bronx County, New York",5364,629,545,305,2184,622,0,123,113,93,0,123,2458,671,64,58,22,26,42,52
1400000US36005018301,36005018301,"Census Tract 183.01, Bronx County, New York",4276,366,447,224,1963,368,0,123,183,146,0,123,1542,430,141,111,63,47,78,99
1400000US36005018302,36005018302,"Census Tract 183.02, Bronx County, New York",3638,520,502,223,1327,268,46,85,104,88,0,123,1521,560,138,189,138,189,0,123
1400000US36005018400,36005018400,"Census Tract 184, Bronx County, New York",3828,450,2730,523,158,141,0,123,60,63,0,123,860,336,20,31,20,31,0,123
1400000US36005018500,36005018500,"Census Tract 185, Bronx County, New York",6033,573,484,221,2709,446,33,31,55,77,0,123,2462,422,290,215,100,79,190,206
1400000US36005018900,36005018900,"Census Tract 189, Bronx County, New York",8051,758,1240,482,3106,546,44,81,110,111,0,123,3420,675,131,111,101,103,30,49
1400000US36005019300,36005019300,"Census Tract 193, Bronx County, New York",5311,421,509,237,2535,486,48,63,0,123,0,123,2085,561,134,117,106,109,28,26
1400000US36005019400,36005019400,"Census Tract 194, Bronx County, New York",1842,310,414,149,418,285,0,123,110,139,0,123,578,265,322,349,304,347,18,29
1400000US36005019500,36005019500,"Census Tract 195, Bronx County, New York",6680,589,760,359,2809,408,0,123,14,23,0,123,2937,521,160,159,0,123,160,159
1400000US36005019700,36005019700,"Census Tract 197, Bronx County, New York",8092,595,1106,490,1926,521,22,32,506,275,0,123,4301,769,231,131,133,104,98,76
1400000US36005019900,36005019900,"Census Tract 199, Bronx County, New York",7958,711,353,180,3250,621,76,91,11,17,0,123,4217,606,51,71,51,71,0,123
1400000US36005020000,36005020000,"Census Tract 200, Bronx County, New York",4836,521,898,220,228,146,0,123,1261,327,0,123,2197,642,252,178,113,77,139,152
1400000US36005020100,36005020100,"Census Tract 201, Bronx County, New York",4051,411,457,220,1348,344,15,23,43,66,0,123,2138,468,50,56,17,29,33,51
1400000US36005020200,36005020200,"Census Tract 202, Bronx County, New York",2029,319,368,194,195,156,75,113,512,311,0,123,775,304,104,94,33,47,71,79
1400000US36005020400,36005020400,"Census Tract 204, Bronx County, New York",2916,530,718,334,391,227,0,123,511,340,0,123,1134,360,162,125,131,121,31,35
1400000US36005020501,36005020501,"Census Tract 205.01, Bronx County, New York",6995,739,372,188,2921,536,0,123,0,123,0,123,3322,851,380,203,218,168,162,100
1400000US36005020502,36005020502,"Census Tract 205.02, Bronx County, New York",1988,315,374,212,401,236,0,123,0,123,0,123,1173,391,40,79,0,123,40,79
1400000US36005020601,36005020601,"Census Tract 206.01, Bronx County, New York",2957,326,622,434,693,352,13,21,356,203,0,123,1238,521,35,41,35,41,0,123
1400000US36005020900,36005020900,"Census Tract 209, Bronx County, New York",4199,512,457,262,1252,397,0,123,120,177,0,123,2255,625,115,83,43,57,72,64
1400000US36005021001,36005021001,"Census Tract 210.01, Bronx County, New York",8575,751,1067,309,5157,553,0,123,331,169,0,123,1814,687,206,126,54,58,152,109
1400000US36005021002,36005021002,"Census Tract 210.02, Bronx County, New York",7148,541,687,215,4042,584,0,123,683,304,0,123,1550,412,186,135,151,120,35,42
1400000US36005021100,36005021100,"Census Tract 211, Bronx County, New York",4700,414,484,238,2151,360,0,123,0,123,0,123,2025,467,40,36,40,36,0,123
1400000US36005021200,36005021200,"Census Tract 212, Bronx County, New York",5721,404,617,235,2221,515,0,123,1001,405,0,123,1683,632,199,161,56,55,143,144
1400000US36005021301,36005021301,"Census Tract 213.01, Bronx County, New York",1331,310,214,159,293,132,0,123,0,123,0,123,824,331,0,123,0,123,0,123
1400000US36005021302,36005021302,"Census Tract 213.02, Bronx County, New York",5104,491,664,299,2069,347,17,25,0,123,0,123,2274,529,80,69,26,40,54,56
1400000US36005021501,36005021501,"Census Tract 215.01, Bronx County, New York",3283,510,385,245,974,266,0,123,19,21,0,123,1840,485,65,62,56,60,9,14
1400000US36005021502,36005021502,"Census Tract 215.02, Bronx County, New York",6000,544,340,184,1515,484,0,123,67,104,0,123,3868,527,210,192,68,68,142,178
1400000US36005021601,36005021601,"Census Tract 216.01, Bronx County, New York",3684,425,830,235,757,153,0,123,221,185,0,123,1793,454,83,59,17,27,66,51
1400000US36005021602,36005021602,"Census Tract 216.02, Bronx County, New York",5636,448,694,309,2519,443,60,82,945,309,0,123,1249,390,169,122,60,71,109,100
1400000US36005021700,36005021700,"Census Tract 217, Bronx County, New York",5663,861,416,227,2572,639,0,123,66,97,0,123,2465,471,144,88,135,86,9,15
1400000US36005021800,36005021800,"Census Tract 218, Bronx County, New York",6158,565,907,419,1643,463,35,56,241,220,0,123,3277,564,55,53,13,20,42,49
1400000US36005021900,36005021900,"Census Tract 219, Bronx County, New York",1346,189,74,46,312,163,33,52,21,35,0,123,894,253,12,23,12,23,0,123
1400000US36005022000,36005022000,"Census Tract 220, Bronx County, New York",1081,257,177,118,456,230,0,123,0,123,0,123,394,228,54,49,13,22,41,52
1400000US36005022101,36005022101,"Census Tract 221.01, Bronx County, New York",3731,481,431,290,1048,254,203,197,22,35,0,123,2027,593,0,123,0,123,0,123
1400000US36005022102,36005022102,"Census Tract 221.02, Bronx County, New York",5854,857,1420,687,784,346,105,152,54,75,0,123,3396,914,95,111,70,108,25,42
1400000US36005022200,36005022200,"Census Tract 222, Bronx County, New York",2894,400,741,333,403,203,0,123,350,186,0,123,1323,401,77,57,35,27,42,51
1400000US36005022300,36005022300,"Census Tract 223, Bronx County, New York",5618,774,563,249,957,566,0,123,55,86,0,123,3983,842,60,77,19,31,41,69
1400000US36005022401,36005022401,"Census Tract 224.01, Bronx County, New York",2704,371,942,237,333,138,13,21,190,152,0,123,1172,421,54,62,54,62,0,123
1400000US36005022403,36005022403,"Census Tract 224.03, Bronx County, New York",3302,394,1040,399,545,244,0,123,161,133,0,123,1495,427,61,64,23,38,38,52
1400000US36005022404,36005022404,"Census Tract 224.04, Bronx County, New York",4360,429,1540,385,714,225,0,123,601,215,0,123,1394,464,111,113,0,123,111,113
1400000US36005022500,36005022500,"Census Tract 225, Bronx County, New York",8574,827,1056,369,2961,645,5,8,0,123,0,123,4305,891,247,158,166,137,81,84
1400000US36005022701,36005022701,"Census Tract 227.01, Bronx County, New York",5293,573,438,258,1781,501,16,25,16,25,0,123,2778,439,264,186,253,186,11,18
1400000US36005022702,36005022702,"Census Tract 227.02, Bronx County, New York",1662,315,297,180,544,217,0,123,122,122,0,123,618,261,81,73,36,45,45,65
1400000US36005022703,36005022703,"Census Tract 227.03, Bronx County, New York",1504,264,321,272,428,205,0,123,184,161,0,123,542,280,29,32,15,23,14,23
1400000US36005022800,36005022800,"Census Tract 228, Bronx County, New York",6204,613,1268,396,919,373,43,53,1529,613,0,123,2245,417,200,140,135,127,65,77
1400000US36005022901,36005022901,"Census Tract 229.01, Bronx County, New York",5619,708,257,124,1541,430,27,39,680,383,0,123,2898,666,216,157,44,41,172,150
1400000US36005022902,36005022902,"Census Tract 229.02, Bronx County, New York",3222,428,495,279,1074,385,26,25,0,123,0,123,1550,417,77,87,77,87,0,123
1400000US36005023000,36005023000,"Census Tract 230, Bronx County, New York",2979,352,887,312,259,128,32,49,228,157,0,123,1473,398,100,107,100,107,0,123
1400000US36005023100,36005023100,"Census Tract 231, Bronx County, New York",1227,221,187,129,879,231,0,123,0,123,0,123,120,84,41,46,41,46,0,123
1400000US36005023200,36005023200,"Census Tract 232, Bronx County, New York",2512,395,1118,317,220,179,14,29,120,109,5,11,1025,358,10,22,0,123,10,22
1400000US36005023301,36005023301,"Census Tract 233.01, Bronx County, New York",4397,450,236,150,1549,378,0,123,41,44,0,123,2522,489,49,48,49,48,0,123
1400000US36005023302,36005023302,"Census Tract 233.02, Bronx County, New York",2839,395,527,214,701,274,0,123,10,14,0,123,1579,375,22,29,0,123,22,29
1400000US36005023501,36005023501,"Census Tract 235.01, Bronx County, New York",3590,604,273,214,868,272,74,113,38,41,0,123,2337,737,0,123,0,123,0,123
1400000US36005023502,36005023502,"Census Tract 235.02, Bronx County, New York",4682,617,613,208,992,213,30,38,215,168,0,123,2729,650,103,100,59,51,44,56
1400000US36005023600,36005023600,"Census Tract 236, Bronx County, New York",1760,328,425,193,444,234,12,19,36,55,0,123,807,369,36,66,36,66,0,123
1400000US36005023702,36005023702,"Census Tract 237.02, Bronx County, New York",1105,298,258,185,60,63,0,123,0,123,0,123,787,382,0,123,0,123,0,123
1400000US36005023703,36005023703,"Census Tract 237.03, Bronx County, New York",5717,1289,695,354,1815,615,9,15,9,15,0,123,3114,1009,75,96,75,96,0,123
1400000US36005023704,36005023704,"Census Tract 237.04, Bronx County, New York",3865,473,438,373,1237,398,12,21,0,123,0,123,2159,529,19,23,14,23,5,8
1400000US36005023800,36005023800,"Census Tract 238, Bronx County, New York",2380,335,755,237,364,227,0,123,15,49,0,123,1145,283,101,93,74,84,27,42
1400000US36005023900,36005023900,"Census Tract 239, Bronx County, New York",7639,691,597,306,2177,580,0,123,0,123,0,123,4061,694,804,327,668,309,136,147
1400000US36005024000,36005024000,"Census Tract 240, Bronx County, New York",4162,517,857,334,791,298,0,123,115,116,0,123,2222,593,177,144,143,139,34,41
1400000US36005024100,36005024100,"Census Tract 241, Bronx County, New York",5818,605,718,291,1727,312,178,195,66,56,0,123,2989,566,140,99,89,76,51,63
1400000US36005024300,36005024300,"Census Tract 243, Bronx County, New York",5541,384,727,285,1803,295,0,123,0,123,0,123,2727,470,284,165,192,115,92,116
1400000US36005024400,36005024400,"Census Tract 244, Bronx County, New York",2256,352,1325,334,92,123,0,123,90,84,0,123,743,434,6,14,6,14,0,123
