GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02
1400000US36005005100,36005005100,"Census Tract 51, Bronx County, New York",1960,58,18633,2086
1400000US36005005200,36005005200,"Census Tract 52, Bronx County, New York",813,36,17756,3843
1400000US36005005300,36005005300,"Census Tract 53, Bronx County, New York",1406,87,17719,4121
1400000US36005005400,36005005400,"Census Tract 54, Bronx County, New York",1729,97,27380,6078
1400000US36005005600,36005005600,"Census Tract 56, Bronx County, New York",871,59,17771,4860
1400000US36005005902,36005005902,"Census Tract 59.02, Bronx County, New York",1065,80,38542,6531
1400000US36005006000,36005006000,"Census Tract 60, Bronx County, New York",346,30,41190,4642
1400000US36005006100,36005006100,"Census Tract 61, Bronx County, New York",2169,142,48298,9993
1400000US36005006200,36005006200,"Census Tract 62, Bronx County, New York",2434,97,24480,5909
1400000US36005006300,36005006300,"Census Tract 63, Bronx County, New York",1834,108,32064,4061
1400000US36005006400,36005006400,"Census Tract 64, Bronx County, New York",1294,94,30726,8555
1400000US36005006500,36005006500,"Census Tract 65, Bronx County, New York",1936,76,21384,5108
1400000US36005006700,36005006700,"Census Tract 67, Bronx County, New York",2312,138,21016,4709
1400000US36005006800,36005006800,"Census Tract 68, Bronx County, New York",974,64,47232,11781
1400000US36005006900,36005006900,"Census Tract 69, Bronx County, New York",2668,107,19741,7359
1400000US36005007000,36005007000,"Census Tract 70, Bronx County, New York",1322,101,34191,7201
1400000US36005007100,36005007100,"Census Tract 71, Bronx County, New York",860,53,38289,6810
1400000US36005007200,36005007200,"Census Tract 72, Bronx County, New York",1663,87,37634,8074
1400000US36005007300,36005007300,"Census Tract 73, Bronx County, New York",1291,89,18358,5706
1400000US36005007400,36005007400,"Census Tract 74, Bronx County, New York",1361,79,44455,7777
1400000US36005007500,36005007500,"Census Tract 75, Bronx County, New York",2035,99,25452,5317
1400000US36005007600,36005007600,"Census Tract 76, Bronx County, New York",1604,102,33465,6930
1400000US36005007700,36005007700,"Census Tract 77, Bronx County, New York",603,35,26486,7002
1400000US36005007800,36005007800,"Census Tract 78, Bronx County, New York",2017,155,30437,12004
1400000US36005007900,36005007900,"Census Tract 79, Bronx County, New York",2340,150,24278,9630
1400000US36005008300,36005008300,"Census Tract 83, Bronx County, New York",2143,77,19818,8210
1400000US36005008400,36005008400,"Census Tract 84, Bronx County, New York",684,57,60135,8334
1400000US36005008500,36005008500,"Census Tract 85, Bronx County, New York",1750,106,27174,7981
1400000US36005008600,36005008600,"Census Tract 86, Bronx County, New York",1424,60,23045,6048
1400000US36005008700,36005008700,"Census Tract 87, Bronx County, New York",1889,76,29188,5168
1400000US36005008900,36005008900,"Census Tract 89, Bronx County, New York",1208,57,20849,7996
1400000US36005009000,36005009000,"Census Tract 90, Bronx County, New York",1178,62,27000,12365
1400000US36005009200,36005009200,"Census Tract 92, Bronx County, New York",1778,88,35227,8725
1400000US36005009300,36005009300,"Census Tract 93, Bronx County, New York",1676,120,30159,4279
1400000US36005009600,36005009600,"Census Tract 96, Bronx County, New York",723,58,41250,7688
1400000US36005009800,36005009800,"Census Tract 98, Bronx County, New York",1731,87,57438,12832
1400000US36005011000,36005011000,"Census Tract 110, Bronx County, New York",55,36,(X),(X)
1400000US36005011502,36005011502,"Census Tract 115.02, Bronx County, New York",1360,89,21765,5551
1400000US36005011700,36005011700,"Census Tract 117, Bronx County, New York",577,41,25483,7151
1400000US36005011800,36005011800,"Census Tract 118, Bronx County, New York",1522,92,83077,11253
1400000US36005011900,36005011900,"Census Tract 119, Bronx County, New York",1943,90,22097,5308
1400000US36005012101,36005012101,"Census Tract 121.01, Bronx County, New York",869,55,27813,4935
1400000US36005012102,36005012102,"Census Tract 121.02, Bronx County, New York",531,29,20028,4672
1400000US36005012300,36005012300,"Census Tract 123, Bronx County, New York",1490,90,21300,9643
1400000US36005012500,36005012500,"Census Tract 125, Bronx County, New York",1372,69,26348,2834
1400000US36005012701,36005012701,"Census Tract 127.01, Bronx County, New York",760,45,18641,3928
1400000US36005012901,36005012901,"Census Tract 129.01, Bronx County, New York",1350,79,18269,4443
1400000US36005013000,36005013000,"Census Tract 130, Bronx County, New York",462,32,77917,19751
1400000US36005013100,36005013100,"Census Tract 131, Bronx County, New York",1561,90,25271,7236
1400000US36005013200,36005013200,"Census Tract 132, Bronx County, New York",2464,113,96701,6298
1400000US36005013300,36005013300,"Census Tract 133, Bronx County, New York",2250,117,25282,8305
1400000US36005013500,36005013500,"Census Tract 135, Bronx County, New York",1278,71,23279,5337
1400000US36005013800,36005013800,"Census Tract 138, Bronx County, New York",1212,76,79773,16378
1400000US36005014100,36005014100,"Census Tract 141, Bronx County, New York",1928,97,32500,6835
1400000US36005014300,36005014300,"Census Tract 143, Bronx County, New York",442,34,12000,5279
1400000US36005014400,36005014400,"Census Tract 144, Bronx County, New York",2161,104,19418,3697
1400000US36005014500,36005014500,"Census Tract 145, Bronx County, New York",2243,67,22711,11074
1400000US36005014701,36005014701,"Census Tract 147.01, Bronx County, New York",2003,72,14334,4251
1400000US36005014702,36005014702,"Census Tract 147.02, Bronx County, New York",1620,56,17782,2306
1400000US36005014900,36005014900,"Census Tract 149, Bronx County, New York",1415,97,27212,7590
1400000US36005015100,36005015100,"Census Tract 151, Bronx County, New York",1759,104,30339,4993
1400000US36005015200,36005015200,"Census Tract 152, Bronx County, New York",871,49,70162,5637
1400000US36005015300,36005015300,"Census Tract 153, Bronx County, New York",1472,74,19630,5355
1400000US36005015500,36005015500,"Census Tract 155, Bronx County, New York",1090,39,21136,2778
1400000US36005015700,36005015700,"Census Tract 157, Bronx County, New York",1289,74,33785,6549
1400000US36005015800,36005015800,"Census Tract 158, Bronx County, New York",424,46,77045,10438
1400000US36005015900,36005015900,"Census Tract 159, Bronx County, New York",641,64,16027,5922
1400000US36005016000,36005016000,"Census Tract 160, Bronx County, New York",1526,109,77216,22985
1400000US36005016100,36005016100,"Census Tract 161, Bronx County, New York",1751,64,12467,6442
1400000US36005016200,36005016200,"Census Tract 162, Bronx County, New York",554,54,70682,32797
1400000US36005016300,36005016300,"Census Tract 163, Bronx County, New York",0,11,-,**
1400000US36005016400,36005016400,"Census Tract 164, Bronx County, New York",360,39,60682,17257
1400000US36005016500,36005016500,"Census Tract 165, Bronx County, New York",363,31,26645,9252
1400000US36005016600,36005016600,"Census Tract 166, Bronx County, New York",742,62,63421,14767
1400000US36005016700,36005016700,"Census Tract 167, Bronx County, New York",826,47,27222,5912
1400000US36005016900,36005016900,"Census Tract 169, Bronx County, New York",453,34,27697,10117
1400000US36005017100,36005017100,"Census Tract 171, Bronx County, New York",0,11,-,**
1400000US36005017300,36005017300,"Census Tract 173, Bronx County, New York",2150,119,18720,5158
1400000US36005017500,36005017500,"Census Tract 175, Bronx County, New York",2452,114,22000,8045
1400000US36005017701,36005017701,"Census Tract 177.01, Bronx County, New York",1239,107,25022,9623
1400000US36005017702,36005017702,"Census Tract 177.02, Bronx County, New York",1627,113,23485,4504
1400000US36005017901,36005017901,"Census Tract 179.01, Bronx County, New York",1704,71,21376,4131
1400000US36005017902,36005017902,"Census Tract 179.02, Bronx County, New York",1114,49,20852,10152
1400000US36005018101,36005018101,"Census Tract 181.01, Bronx County, New York",968,78,27371,3090
1400000US36005018102,36005018102,"Census Tract 181.02, Bronx County, New York",1621,69,38250,3785
1400000US36005018301,36005018301,"Census Tract 183.01, Bronx County, New York",1899,81,29987,2690
1400000US36005018302,36005018302,"Census Tract 183.02, Bronx County, New York",1252,68,31324,5646
1400000US36005018400,36005018400,"Census Tract 184, Bronx County, New York",1421,105,60518,13541
1400000US36005018500,36005018500,"Census Tract 185, Bronx County, New York",2439,163,26496,7896
1400000US36005018900,36005018900,"Census Tract 189, Bronx County, New York",2879,112,21180,4212
1400000US36005019300,36005019300,"Census Tract 193, Bronx County, New York",1982,86,23267,5349
1400000US36005019400,36005019400,"Census Tract 194, Bronx County, New York",710,50,51176,14195
1400000US36005019500,36005019500,"Census Tract 195, Bronx County, New York",2739,79,26706,3344
1400000US36005019700,36005019700,"Census Tract 197, Bronx County, New York",2187,104,25875,5225
1400000US36005019900,36005019900,"Census Tract 199, Bronx County, New York",2680,138,24914,3073
1400000US36005020000,36005020000,"Census Tract 200, Bronx County, New York",1491,71,44771,6435
1400000US36005020100,36005020100,"Census Tract 201, Bronx County, New York",1307,60,24160,9036
1400000US36005020200,36005020200,"Census Tract 202, Bronx County, New York",847,46,38487,8620
1400000US36005020400,36005020400,"Census Tract 204, Bronx County, New York",1029,76,49519,8281
1400000US36005020501,36005020501,"Census Tract 205.01, Bronx County, New York",2690,106,23160,6160
1400000US36005020502,36005020502,"Census Tract 205.02, Bronx County, New York",874,69,15343,4243
1400000US36005020601,36005020601,"Census Tract 206.01, Bronx County, New York",846,87,76429,22078
1400000US36005020900,36005020900,"Census Tract 209, Bronx County, New York",1537,106,27311,7922
1400000US36005021001,36005021001,"Census Tract 210.01, Bronx County, New York",3850,226,48396,3518
1400000US36005021002,36005021002,"Census Tract 210.02, Bronx County, New York",3007,137,43313,7572
1400000US36005021100,36005021100,"Census Tract 211, Bronx County, New York",1791,91,23724,4729
1400000US36005021200,36005021200,"Census Tract 212, Bronx County, New York",2105,173,51443,3590
1400000US36005021301,36005021301,"Census Tract 213.01, Bronx County, New York",459,19,16378,7085
1400000US36005021302,36005021302,"Census Tract 213.02, Bronx County, New York",1961,69,30362,6916
1400000US36005021501,36005021501,"Census Tract 215.01, Bronx County, New York",1402,36,26076,4615
1400000US36005021502,36005021502,"Census Tract 215.02, Bronx County, New York",2109,51,18507,3701
1400000US36005021601,36005021601,"Census Tract 216.01, Bronx County, New York",1586,84,25847,5933
1400000US36005021602,36005021602,"Census Tract 216.02, Bronx County, New York",2517,91,41487,5816
1400000US36005021700,36005021700,"Census Tract 217, Bronx County, New York",1675,91,22721,5837
1400000US36005021800,36005021800,"Census Tract 218, Bronx County, New York",2277,144,37303,12102
1400000US36005021900,36005021900,"Census Tract 219, Bronx County, New York",409,26,31292,8449
1400000US36005022000,36005022000,"Census Tract 220, Bronx County, New York",464,39,23167,5153
1400000US36005022101,36005022101,"Census Tract 221.01, Bronx County, New York",1193,54,25870,4641
1400000US36005022102,36005022102,"Census Tract 221.02, Bronx County, New York",1583,100,18664,2947
1400000US36005022200,36005022200,"Census Tract 222, Bronx County, New York",1179,52,40331,11229
1400000US36005022300,36005022300,"Census Tract 223, Bronx County, New York",1830,57,24277,2983
1400000US36005022401,36005022401,"Census Tract 224.01, Bronx County, New York",1112,46,43611,7539
1400000US36005022403,36005022403,"Census Tract 224.03, Bronx County, New York",1320,57,38333,9373
1400000US36005022404,36005022404,"Census Tract 224.04, Bronx County, New York",1807,64,42070,8585
1400000US36005022500,36005022500,"Census Tract 225, Bronx County, New York",2307,99,29302,3871
1400000US36005022701,36005022701,"Census Tract 227.01, Bronx County, New York",1829,65,29426,3444
1400000US36005022702,36005022702,"Census Tract 227.02, Bronx County, New York",646,33,23500,15325
1400000US36005022703,36005022703,"Census Tract 227.03, Bronx County, New York",585,26,45673,9614
1400000US36005022800,36005022800,"Census Tract 228, Bronx County, New York",2439,117,45069,11303
1400000US36005022901,36005022901,"Census Tract 229.01, Bronx County, New York",1716,102,24115,6826
1400000US36005022902,36005022902,"Census Tract 229.02, Bronx County, New York",1092,68,24142,7428
1400000US36005023000,36005023000,"Census Tract 230, Bronx County, New York",1006,53,43929,19129
1400000US36005023100,36005023100,"Census Tract 231, Bronx County, New York",441,30,24250,15825
1400000US36005023200,36005023200,"Census Tract 232, Bronx County, New York",840,47,44318,10356
1400000US36005023301,36005023301,"Census Tract 233.01, Bronx County, New York",1519,67,26250,5052
1400000US36005023302,36005023302,"Census Tract 233.02, Bronx County, New York",959,50,22566,8178
1400000US36005023501,36005023501,"Census Tract 235.01, Bronx County, New York",1099,36,27316,10692
1400000US36005023502,36005023502,"Census Tract 235.02, Bronx County, New York",1687,54,21582,2792
1400000US36005023600,36005023600,"Census Tract 236, Bronx County, New York",637,36,40903,3595
1400000US36005023702,36005023702,"Census Tract 237.02, Bronx County, New York",324,34,32500,7283
1400000US36005023703,36005023703,"Census Tract 237.03, Bronx County, New York",1434,106,27128,7618
1400000US36005023704,36005023704,"Census Tract 237.04, Bronx County, New York",1346,60,20918,2897
1400000US36005023800,36005023800,"Census Tract 238, Bronx County, New York",775,67,50074,9350
1400000US36005023900,36005023900,"Census Tract 239, Bronx County, New York",2531,101,20985,6855
1400000US36005024000,36005024000,"Census Tract 240, Bronx County, New York",1165,99,34705,4686
1400000US36005024100,36005024100,"Census Tract 241, Bronx County, New York",1803,109,23856,4225
1400000US36005024300,36005024300,"Census Tract 243, Bronx County, New York",1922,83,19669,2381
1400000US36005024400,36005024400,"Census Tract 244, Bronx County, New York",826,45,59063,11820
1400000US36005024501,36005024501,"Census Tract 245.01, Bronx County, New York",1574,54,24864,4521
1400000US36005024502,36005024502,"Census Tract 245.02, Bronx County, New York",1089,91,25605,10156
1400000US36005024600,36005024600,"Census Tract 246, Bronx County, New York",753,41,63516,10356
1400000US36005024700,36005024700,"Census Tract 247, Bronx County, New York",740,24,41455,4720
1400000US36005024800,36005024800,"Census Tract 248, Bronx County, New York",1166,77,52279,14838
1400000US36005024900,36005024900,"Census Tract 249, Bronx County, New York",0,11,-,**
1400000US36005025000,36005025000,"Census Tract 250, Bronx County, New York",993,61,54726,16587
1400000US36005025100,36005025100,"Census Tract 251, Bronx County, New York",2137,111,28615,6458
1400000US36005025200,36005025200,"Census Tract 252, Bronx County, New York",867,62,60625,18518
1400000US36005025300,36005025300,"Census Tract 253, Bronx County, New York",1873,90,30957,3740
1400000US36005025400,36005025400,"Census Tract 254, Bronx County, New York",788,59,50238,4346
1400000US36005025500,36005025500,"Census Tract 255, Bronx County, New York",2198,101,19458,7457
1400000US36005025600,36005025600,"Census Tract 256, Bronx County, New York",648,45,37236,5257
1400000US36005025700,36005025700,"Census Tract 257, Bronx County, New York",638,46,28203,11737
1400000US36005026100,36005026100,"Census Tract 261, Bronx County, New York",954,55,73688,6611
1400000US36005026300,36005026300,"Census Tract 263, Bronx County, New York",2175,139,32663,10314
1400000US36005026400,36005026400,"Census Tract 264, Bronx County, New York",1957,145,72019,20764
1400000US36005026500,36005026500,"Census Tract 265, Bronx County, New York",2017,123,31147,4465
1400000US36005026601,36005026601,"Census Tract 266.01, Bronx County, New York",1307,73,52450,9492
1400000US36005026602,36005026602,"Census Tract 266.02, Bronx County, New York",2531,147,40755,9476
1400000US36005026701,36005026701,"Census Tract 267.01, Bronx County, New York",1288,75,37061,4534
1400000US36005026702,36005026702,"Census Tract 267.02, Bronx County, New York",2417,110,39432,10685
1400000US36005026900,36005026900,"Census Tract 269, Bronx County, New York",1371,63,33365,5922
1400000US36005027300,36005027300,"Census Tract 273, Bronx County, New York",2610,117,42093,7063
1400000US36005027401,36005027401,"Census Tract 274.01, Bronx County, New York",1651,116,80673,10749
1400000US36005027402,36005027402,"Census Tract 274.02, Bronx County, New York",1302,93,71849,16414
1400000US36005027600,36005027600,"Census Tract 276, Bronx County, New York",18,8,54167,17596
1400000US36005027700,36005027700,"Census Tract 277, Bronx County, New York",1748,100,33095,9330
1400000US36005027900,36005027900,"Census Tract 279, Bronx County, New York",2605,168,55573,6246
1400000US36005028100,36005028100,"Census Tract 281, Bronx County, New York",1652,82,61886,3689
1400000US36005028300,36005028300,"Census Tract 283, Bronx County, New York",1281,84,24759,6315
1400000US36005028400,36005028400,"Census Tract 284, Bronx County, New York",41,21,(X),(X)
1400000US36005028500,36005028500,"Census Tract 285, Bronx County, New York",1523,89,54232,7979
1400000US36005028600,36005028600,"Census Tract 286, Bronx County, New York",430,54,61563,15252
1400000US36005028700,36005028700,"Census Tract 287, Bronx County, New York",1134,96,51692,5836
1400000US36005028800,36005028800,"Census Tract 288, Bronx County, New York",1141,73,91125,19099
1400000US36005028900,36005028900,"Census Tract 289, Bronx County, New York",1776,82,47361,11842
1400000US36005029301,36005029301,"Census Tract 293.01, Bronx County, New York",880,69,102045,16177
1400000US36005029302,36005029302,"Census Tract 293.02, Bronx County, New York",2567,139,94695,3647
1400000US36005029500,36005029500,"Census Tract 295, Bronx County, New York",1833,169,100750,16363
1400000US36005029600,36005029600,"Census Tract 296, Bronx County, New York",655,58,49013,9666
1400000US36005029700,36005029700,"Census Tract 297, Bronx County, New York",1546,108,93452,13777
1400000US36005030000,36005030000,"Census Tract 300, Bronx County, New York",2600,126,51806,10669
1400000US36005030100,36005030100,"Census Tract 301, Bronx County, New York",483,60,76771,20774
1400000US36005030200,36005030200,"Census Tract 302, Bronx County, New York",4213,112,51536,6264
1400000US36005030701,36005030701,"Census Tract 307.01, Bronx County, New York",2470,209,80846,5933
1400000US36005030900,36005030900,"Census Tract 309, Bronx County, New York",1317,81,87238,18206
1400000US36005031000,36005031000,"Census Tract 310, Bronx County, New York",1175,73,80724,14256
1400000US36005031200,36005031200,"Census Tract 312, Bronx County, New York",605,35,62275,13663
1400000US36005031400,36005031400,"Census Tract 314, Bronx County, New York",669,33,83393,11769
1400000US36005031600,36005031600,"Census Tract 316, Bronx County, New York",625,34,70759,8262
1400000US36005031800,36005031800,"Census Tract 318, Bronx County, New York",583,51,55739,9929
1400000US36005031900,36005031900,"Census Tract 319, Bronx County, New York",0,11,-,**
1400000US36005032300,36005032300,"Census Tract 323, Bronx County, New York",2345,167,87483,10229
1400000US36005032400,36005032400,"Census Tract 324, Bronx County, New York",1212,89,27946,6160
1400000US36005032600,36005032600,"Census Tract 326, Bronx County, New York",1006,58,56429,13031
1400000US36005032800,36005032800,"Census Tract 328, Bronx County, New York",1359,74,30089,6710
1400000US36005033000,36005033000,"Census Tract 330, Bronx County, New York",2011,134,37811,3593
1400000US36005033201,36005033201,"Census Tract 332.01, Bronx County, New York",1779,112,43038,6209
1400000US36005033202,36005033202,"Census Tract 332.02, Bronx County, New York",1558,69,40638,10547
1400000US36005033400,36005033400,"Census Tract 334, Bronx County, New York",605,38,45739,7790
1400000US36005033500,36005033500,"Census Tract 335, Bronx County, New York",738,44,86983,14999
1400000US36005033600,36005033600,"Census Tract 336, Bronx County, New York",2620,73,26071,11570
1400000US36005033700,36005033700,"Census Tract 337, Bronx County, New York",880,65,83917,12710
1400000US36005033800,36005033800,"Census Tract 338, Bronx County, New York",1355,64,37043,5282
1400000US36005034000,36005034000,"Census Tract 340, Bronx County, New York",1709,73,34290,8995
1400000US36005034200,36005034200,"Census Tract 342, Bronx County, New York",577,42,43304,10429
1400000US36005034300,36005034300,"Census Tract 343, Bronx County, New York",526,64,71780,3693
1400000US36005034400,36005034400,"Census Tract 344, Bronx County, New York",570,43,67813,17958
1400000US36005034500,36005034500,"Census Tract 345, Bronx County, New York",1375,94,61938,23178
1400000US36005034800,36005034800,"Census Tract 348, Bronx County, New York",2092,100,36156,2335
1400000US36005035000,36005035000,"Census Tract 350, Bronx County, New York",613,57,52344,13729
1400000US36005035100,36005035100,"Census Tract 351, Bronx County, New York",1043,91,71913,9276
1400000US36005035600,36005035600,"Census Tract 356, Bronx County, New York",647,51,60694,13445
1400000US36005035800,36005035800,"Census Tract 358, Bronx County, New York",2429,108,64957,11334
1400000US36005035900,36005035900,"Census Tract 359, Bronx County, New York",694,36,22250,7615
1400000US36005036000,36005036000,"Census Tract 360, Bronx County, New York",921,57,65938,11508
1400000US36005036100,36005036100,"Census Tract 361, Bronx County, New York",2152,96,18799,2972
1400000US36005036300,36005036300,"Census Tract 363, Bronx County, New York",2533,110,18499,2436
1400000US36005036400,36005036400,"Census Tract 364, Bronx County, New York",822,49,55833,18167
1400000US36005036501,36005036501,"Census Tract 365.01, Bronx County, New York",1312,58,21122,3452
1400000US36005036502,36005036502,"Census Tract 365.02, Bronx County, New York",663,55,19740,5555
1400000US36005036700,36005036700,"Census Tract 367, Bronx County, New York",658,41,23720,3549
1400000US36005036800,36005036800,"Census Tract 368, Bronx County, New York",628,35,43889,15443
1400000US36005036901,36005036901,"Census Tract 369.01, Bronx County, New York",774,48,14821,6413
1400000US36005036902,36005036902,"Census Tract 369.02, Bronx County, New York",704,54,25100,7272
1400000US36005037000,36005037000,"Census Tract 370, Bronx County, New York",796,40,51515,8033
1400000US36005037100,36005037100,"Census Tract 371, Bronx County, New York",1691,101,19293,6501
1400000US36005037200,36005037200,"Census Tract 372, Bronx County, New York",709,69,46250,6706
1400000US36005037300,36005037300,"Census Tract 373, Bronx County, New York",1795,97,29033,3052
1400000US36005037400,36005037400,"Census Tract 374, Bronx County, New York",1463,82,25974,5913
1400000US36005037504,36005037504,"Census Tract 375.04, Bronx County, New York",1249,74,15707,4211
1400000US36005037600,36005037600,"Census Tract 376, Bronx County, New York",721,65,50139,9746
1400000US36005037800,36005037800,"Census Tract 378, Bronx County, New York",1057,47,35625,7199
1400000US36005037900,36005037900,"Census Tract 379, Bronx County, New York",1527,74,27841,7643
1400000US36005038000,36005038000,"Census Tract 380, Bronx County, New York",1733,95,33506,9246
1400000US36005038100,36005038100,"Census Tract 381, Bronx County, New York",2230,95,25891,6050
1400000US36005038200,36005038200,"Census Tract 382, Bronx County, New York",837,50,46953,12550
1400000US36005038301,36005038301,"Census Tract 383.01, Bronx County, New York",1509,71,26295,5626
1400000US36005038302,36005038302,"Census Tract 383.02, Bronx County, New York",1883,74,22917,9607
1400000US36005038500,36005038500,"Census Tract 385, Bronx County, New York",1607,81,20229,3506
1400000US36005038600,36005038600,"Census Tract 386, Bronx County, New York",2489,155,54904,15154
1400000US36005038700,36005038700,"Census Tract 387, Bronx County, New York",1176,88,19362,4876
1400000US36005038800,36005038800,"Census Tract 388, Bronx County, New York",817,54,51298,13976
1400000US36005038900,36005038900,"Census Tract 389, Bronx County, New York",1721,99,28240,6134
1400000US36005039000,36005039000,"Census Tract 390, Bronx County, New York",1006,72,32364,11576
1400000US36005039100,36005039100,"Census Tract 391, Bronx County, New York",2359,148,30661,3590
1400000US36005039200,36005039200,"Census Tract 392, Bronx County, New York",554,37,39457,7749
1400000US36005039300,36005039300,"Census Tract 393, Bronx County, New York",2996,138,20891,2757
1400000US36005039400,36005039400,"Census Tract 394, Bronx County, New York",1602,67,33708,9358
1400000US36005039500,36005039500,"Census Tract 395, Bronx County, New York",1447,98,25702,6267
1400000US36005039600,36005039600,"Census Tract 396, Bronx County, New York",1323,87,35221,7519
1400000US36005039700,36005039700,"Census Tract 397, Bronx County, New York",524,45,21228,3785
1400000US36005039800,36005039800,"Census Tract 398, Bronx County, New York",953,94,70552,22081
1400000US36005039901,36005039901,"Census Tract 399.01, Bronx County, New York",1646,80,22747,4157
1400000US36005039902,36005039902,"Census Tract 399.02, Bronx County, New York",1711,61,24799,12346
1400000US36005040100,36005040100,"Census Tract 401, Bronx County, New York",1542,69,33487,12414
1400000US36005040302,36005040302,"Census Tract 403.02, Bronx County, New York",1429,56,25724,3634
1400000US36005040303,36005040303,"Census Tract 403.03, Bronx County, New York",1507,78,40731,3304
1400000US36005040304,36005040304,"Census Tract 403.04, Bronx County, New York",1184,77,34643,6704
1400000US36005040400,36005040400,"Census Tract 404, Bronx County, New York",1001,67,36691,13817
1400000US36005040501,36005040501,"Census Tract 405.01, Bronx County, New York",1353,85,34009,7616
1400000US36005040502,36005040502,"Census Tract 405.02, Bronx County, New York",2268,138,23583,3756
1400000US36005040600,36005040600,"Census Tract 406, Bronx County, New York",1184,81,44773,20698
1400000US36005040701,36005040701,"Census Tract 407.01, Bronx County, New York",1161,56,30354,11110
1400000US36005040702,36005040702,"Census Tract 407.02, Bronx County, New York",2612,123,29978,6669
1400000US36005040800,36005040800,"Census Tract 408, Bronx County, New York",1506,79,32244,9064
1400000US36005040900,36005040900,"Census Tract 409, Bronx County, New York",1320,63,46278,5017
1400000US36005041100,36005041100,"Census Tract 411, Bronx County, New York",1137,76,41047,16778
1400000US36005041300,36005041300,"Census Tract 413, Bronx County, New York",2802,140,38796,6755
1400000US36005041400,36005041400,"Census Tract 414, Bronx County, New York",1571,100,53750,11121
1400000US36005041500,36005041500,"Census Tract 415, Bronx County, New York",2245,66,42207,12015
1400000US36005041800,36005041800,"Census Tract 418, Bronx County, New York",1280,53,37829,9653
1400000US36005041900,36005041900,"Census Tract 419, Bronx County, New York",2524,82,45127,11361
1400000US36005042000,36005042000,"Census Tract 420, Bronx County, New York",1397,67,28125,17234
1400000US36005042100,36005042100,"Census Tract 421, Bronx County, New York",2099,127,36768,8852
1400000US36005042200,36005042200,"Census Tract 422, Bronx County, New York",1088,72,51701,4007
1400000US36005042300,36005042300,"Census Tract 423, Bronx County, New York",1454,45,31786,7727
1400000US36005042400,36005042400,"Census Tract 424, Bronx County, New York",797,56,57716,17466
1400000US36005042500,36005042500,"Census Tract 425, Bronx County, New York",2186,103,28643,12892
1400000US36005042600,36005042600,"Census Tract 426, Bronx County, New York",2002,139,54306,19457
1400000US36005042800,36005042800,"Census Tract 428, Bronx County, New York",674,35,63017,8432
1400000US36005042901,36005042901,"Census Tract 429.01, Bronx County, New York",1198,62,39625,10042
1400000US36005042902,36005042902,"Census Tract 429.02, Bronx County, New York",1592,52,27553,5356
